,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
149,64585,Gospel Piano Essentials,https://www.udemy.com/gospel-piano-essentials/,TRUE,30,668,39,46,Intermediate Level,11.5,2013-07-11T23:06:29Z,Musical Instruments
150,64605,1 Hour CSS,https://www.udemy.com/1-hour-css/,TRUE,100,18324,333,16,Beginner Level,1,2013-07-09T20:27:14Z,Web Development
151,64739,Professional Risk Manager (PRM) Certification: Level 1,https://www.udemy.com/professional-risk-manager-prm-certification-level-1/,TRUE,50,116,10,51,All Levels,24,2013-07-23T20:18:35Z,Business Finance
152,65033,Virtual Piano Lessons - A New Way To Learn Piano,https://www.udemy.com/virtual-piano-lessons-a-new-way-to-learn-piano/,TRUE,50,5830,29,12,All Levels,1,2013-07-21T23:31:31Z,Musical Instruments
153,65105,Professional Risk Manager (PRM) Certification: Level 2,https://www.udemy.com/professional-risk-manager-prm-certification-level-2/,TRUE,50,41,1,55,All Levels,7.5,2013-07-23T20:24:14Z,Business Finance
154,65110,Professional Risk Manager (PRM) Certification: Level 3,https://www.udemy.com/professional-risk-manager-prm-certification-level-3/,TRUE,50,55,5,22,All Levels,12.5,2013-07-23T20:26:47Z,Business Finance
155,65113,Professional Risk Manager (PRM) Certification: Level 4,https://www.udemy.com/professional-risk-manager-prm-certification-level-4/,TRUE,50,38,7,17,All Levels,8,2013-07-23T20:28:06Z,Business Finance
156,65330,Web Development By Doing: HTML / CSS From Scratch,https://www.udemy.com/web-development-learn-by-doing-html5-css3-from-scratch-introductory/,FALSE,0,72932,2575,21,Beginner Level,1,2013-09-25T00:42:09Z,Web Development
157,65355,Web Development: Make A Website That Will Sell For Thousands,https://www.udemy.com/web-development-by-doing-html5-css3-complete-from-scratch/,TRUE,50,1116,62,51,All Levels,7.5,2013-09-03T00:08:55Z,Web Development
158,65492,Kids Coding - Beginner HTML,https://www.udemy.com/kids-coding-beginner-html/,TRUE,20,6628,53,19,Beginner Level,1,2013-07-19T20:44:50Z,Web Development
159,65493,Kids Coding - Beginners CSS,https://www.udemy.com/kids-coding-beginners-css/,TRUE,100,7130,30,17,All Levels,1,2013-07-25T19:55:43Z,Web Development
160,65596,Learn to create beautiful web interfaces and logos,https://www.udemy.com/how-to-create-beautiful-web-designs/,TRUE,20,1085,76,10,All Levels,1,2013-07-17T18:18:02Z,Graphic Design
161,65802,Financial Risk Manager (FRM) Certification: Level II,https://www.udemy.com/financial-risk-manager-frm-certification-level-ii/,TRUE,50,86,7,87,All Levels,47,2013-07-24T03:18:38Z,Business Finance
162,66383,A Beginners Guide to Technical Analysis of Stock Charts,https://www.udemy.com/beginners-guide-to-technical-analysis/,TRUE,40,829,78,50,Beginner Level,8.5,2013-09-15T15:06:02Z,Business Finance
163,68876,How to Create Top Ranking Mobile App Icons - iOS Edition,https://www.udemy.com/appicondesigner/,TRUE,35,130,6,13,All Levels,1,2013-07-30T16:43:28Z,Graphic Design
164,69414,Creating a Responsive HTML Email,https://www.udemy.com/creating-responsive-html-email/,TRUE,20,2520,183,34,All Levels,1.5,2013-08-12T13:09:39Z,Web Development
165,70640,Python Programming: Create an Digital Marketplace in Django,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,TRUE,195,4198,145,161,All Levels,26,2013-10-20T19:53:28Z,Web Development
166,71912,Have Fun with Beginner Blues Piano,https://www.udemy.com/have-fun-with-beginner-blues-piano/,TRUE,75,321,24,27,All Levels,2.5,2013-08-05T16:46:21Z,Musical Instruments
167,72262,1 hour jQuery,https://www.udemy.com/1-hour-jquery/,TRUE,100,5456,133,25,Beginner Level,1,2013-08-03T14:20:52Z,Web Development
168,72644,Complete Claritas Investment Certificate,https://www.udemy.com/claritas-investment-certificate/,TRUE,50,388,56,35,All Levels,11.5,2013-08-05T16:01:50Z,Business Finance
169,73030,Get to grips with the CFA calculator,https://www.udemy.com/cfa-calculator/,TRUE,20,153,8,14,All Levels,1.5,2013-08-05T16:02:15Z,Business Finance
170,73044,CFA Level I Foundation: Introduction to Financial Reporting,https://www.udemy.com/cfa-foundation-financial-reporting/,TRUE,50,226,5,13,Beginner Level,5.5,2013-08-05T16:02:55Z,Business Finance
171,73046,CFA Level I Foundation Course: Introduction to Quants,https://www.udemy.com/cfa-foundation-quants/,TRUE,50,155,4,11,Beginner Level,5,2013-08-05T16:03:22Z,Business Finance
172,73068,Introduction to the CFA Program,https://www.udemy.com/cfa-introduction/,FALSE,0,4248,66,6,Beginner Level,1,2013-08-12T11:10:42Z,Business Finance
173,73080,Step-by-step HTML and CSS for Absolute Beginners,https://www.udemy.com/step-by-step-html-and-css-for-absolute-beginners/,TRUE,120,6162,324,43,Beginner Level,4,2013-08-26T19:10:57Z,Web Development
174,73860,Financial Risk Manager (FRM) Certification: Level I,https://www.udemy.com/financial-risk-manager-frm-certification-level-i/,TRUE,50,87,25,113,All Levels,24,2013-10-26T12:54:58Z,Business Finance
175,73898,CFA Level I Workshop 1: Ethics and Quantitative Methods,https://www.udemy.com/cfa-workshop-1/,TRUE,20,147,4,5,All Levels,1,2013-08-12T13:21:26Z,Business Finance
176,73938,CFA Level I Workshop 2: Financial Reporting & Analysis I ,https://www.udemy.com/cfa-workshop-2/,TRUE,20,126,2,5,All Levels,1,2013-08-12T13:26:27Z,Business Finance
177,73962,CFA Level I Workshop 3: Financial Reporting & Analysis II,https://www.udemy.com/cfa-workshop-3/,TRUE,20,71,1,5,All Levels,1,2013-08-12T13:31:41Z,Business Finance
178,74004,CFA Level I Workshop 4: Fixed Income and Equity,https://www.udemy.com/cfa-workshop-4/,TRUE,20,139,3,6,All Levels,1.5,2013-08-12T13:51:50Z,Business Finance
179,74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.udemy.com/cfa-workshop-5/,TRUE,20,110,1,5,All Levels,1,2013-08-12T13:54:47Z,Business Finance
180,74028,"CFA Level I Workshop 6: Alternatives, PM and Economics ",https://www.udemy.com/cfa-workshop-6/,TRUE,20,71,1,5,All Levels,1,2013-08-12T14:20:49Z,Business Finance
181,74782,How To Create Amazing YouTube Custom Thumbnail Images,https://www.udemy.com/how-to-create-amazing-youtube-custom-thumbnail-images/,TRUE,25,78,6,16,All Levels,1.5,2013-09-29T22:43:14Z,Graphic Design
182,75182,Trade Show Samurai,https://www.udemy.com/trade-show-displays/,TRUE,95,32,7,7,All Levels,0.516666667,2013-08-29T15:44:46Z,Business Finance
183,76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,https://www.udemy.com/try-django/,TRUE,50,7407,172,147,All Levels,20,2014-03-04T07:12:21Z,Web Development
184,76524,A new approach to piano and playing songs for beginners,https://www.udemy.com/contemporary-piano/,TRUE,50,7140,72,26,Beginner Level,1.5,2013-08-11T20:39:24Z,Musical Instruments
185,77532,Graphic Design for Entrepreneurs...Who Can't Draw,https://www.udemy.com/graphic-design-for-entrepreneurs/,TRUE,20,3903,51,13,Beginner Level,1.5,2013-08-17T02:34:46Z,Graphic Design
186,77642,Learn HTML 5 in 1 hour,https://www.udemy.com/learn-html-5-in-1-hour/,TRUE,100,11643,169,21,Beginner Level,1,2013-08-12T23:26:32Z,Web Development
187,77896,Typography Fundamentals - Feel confident with type!,https://www.udemy.com/typography-crash-course/,TRUE,20,1873,121,14,Beginner Level,1,2013-10-20T07:39:55Z,Graphic Design
188,79120,LaTeX for Professional Publications,https://www.udemy.com/learn-latex/,TRUE,25,867,203,22,Beginner Level,3,2013-09-24T18:21:26Z,Graphic Design
189,79154,Back to School Web Development and Programming Bundle,https://www.udemy.com/back-to-school-web-development-and-programming-bundle/,TRUE,200,18170,117,779,Beginner Level,44.5,2013-08-19T14:53:00Z,Web Development
190,79364,Your Business by the Numbers,https://www.udemy.com/your-business-by-the-numbers/,TRUE,25,29,2,42,All Levels,3,2013-09-26T14:16:35Z,Business Finance
191,80844,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,https://www.udemy.com/beginner-guitar-8-lessons-everyone-needs/,TRUE,40,250,24,39,Beginner Level,3,2013-09-05T22:58:33Z,Musical Instruments
192,80940,Build Websites from Scratch with HTML & CSS,https://www.udemy.com/build-website-scratch/,TRUE,145,51257,1955,77,Beginner Level,8,2013-09-25T15:59:09Z,Web Development
193,81064,Easy Forex and Futures Trading,https://www.udemy.com/easy-forex-and-futures-trading/,TRUE,100,218,5,66,All Levels,14.5,2013-12-31T01:22:44Z,Business Finance
194,81278,How to draw Caricatures,https://www.udemy.com/how-to-draw-caricatures/,TRUE,20,347,31,11,All Levels,4,2013-08-21T16:58:27Z,Graphic Design
195,82412,Intro to PHP Web Application Development with Symfony,https://www.udemy.com/symfony-development/,TRUE,200,4040,72,20,Beginner Level,1.5,2013-09-06T02:34:20Z,Web Development
196,82778,All about NodeJS,https://www.udemy.com/all-about-nodejs/,TRUE,50,8755,931,133,All Levels,15.5,2014-12-19T20:46:50Z,Web Development
197,82960,Mastering the Art of Guitar Chords,https://www.udemy.com/mastering-the-art-of-guitar-chords/,TRUE,20,78,0,18,Beginner Level,1.5,2013-11-18T20:23:02Z,Musical Instruments
198,83736,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,https://www.udemy.com/an-entrepreneurs-guide-to-small-biz-bookkeeping/,TRUE,20,1294,7,58,Beginner Level,5.5,2013-08-28T03:28:52Z,Business Finance
199,86558,The Art Of Financial Valuation With Certificate,https://www.udemy.com/learn-how-to-think-like-a-financier-leadership-in-finance/,TRUE,20,3372,12,12,All Levels,2,2013-09-29T23:52:54Z,Business Finance
200,90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,https://www.udemy.com/didgeridoo-from-beginner-to-advanced-in-easy-stages/,TRUE,35,209,5,19,Expert Level,1.5,2014-10-10T08:05:42Z,Musical Instruments
201,92194,Create a classified website in 2 hours - guaranteed,https://www.udemy.com/create-a-classified-website-in-2-hours-guaranteed/,TRUE,50,3411,84,22,All Levels,1,2013-11-09T09:36:07Z,Web Development
202,92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,https://www.udemy.com/beginner-crash-course-fundamentals-of-html-css-in-60-mins/,TRUE,20,7368,216,52,Beginner Level,2,2013-09-20T19:48:56Z,Web Development
203,93484,Drawing Cartoony Characters,https://www.udemy.com/cartoonycharacters/,TRUE,20,1564,103,9,Beginner Level,2,2013-10-09T00:45:01Z,Graphic Design
204,93850,Financial Modeling - Facebook Case Study,https://www.udemy.com/financial-modeling-facebook-case-study_in_excel/,TRUE,25,9,3,13,All Levels,1.5,2013-10-02T05:31:08Z,Business Finance
205,94428,Learn Complete Web Development From Scratch,https://www.udemy.com/learn-complete-web-development-from-scratch/,TRUE,40,14074,106,46,All Levels,12,2013-10-23T09:23:00Z,Web Development
206,94430,Learn Javascript & JQuery From Scratch,https://www.udemy.com/learn-javascript-jquery-from-scratch/,TRUE,30,84897,2685,10,All Levels,2,2013-10-10T15:19:29Z,Web Development
207,94432,Learn PHP Fundamentals From Scratch,https://www.udemy.com/learn-php-fundamentals-from-scratch/,FALSE,0,48650,1236,9,Beginner Level,2,2013-10-16T08:12:40Z,Web Development
208,94532,Beginner Financial Analysis: Invest Like Warren Buffett,https://www.udemy.com/beginner-financial-analysis-invest-like-warren-buffett/,TRUE,50,83,4,19,Beginner Level,0.683333333,2014-03-10T21:49:34Z,Business Finance
209,95176,ChalkTalk: Financial Accounting,https://www.udemy.com/chalk-talk-accounting/,TRUE,20,25,1,108,All Levels,3.5,2014-01-23T22:33:18Z,Business Finance
210,97338,Forex Basics,https://www.udemy.com/forex-basics/,FALSE,0,22344,712,26,Beginner Level,3.5,2013-10-16T17:40:23Z,Business Finance
211,98066,Complete Website & CMS in PHP & MySQL From Scratch!,https://www.udemy.com/cms-admin-panel-in-php-mysql/,TRUE,20,3357,82,48,All Levels,12.5,2014-04-18T09:51:00Z,Web Development
212,98140,Introduction to Bootstrap 3,https://www.udemy.com/introduction-to-bootstrap-3/,TRUE,20,5795,79,29,Beginner Level,2.5,2013-09-27T03:11:22Z,Web Development
213,98706,Stock Market for Beginners. Learn to trade,https://www.udemy.com/stock-market-for-dummies-learn-to-trade/,TRUE,35,143,15,42,All Levels,3.5,2013-10-03T17:44:22Z,Business Finance
214,99324,Acoustic Blues Guitar Lessons,https://www.udemy.com/finger-picking-blues-guitar/,FALSE,0,8217,109,10,Intermediate Level,1,2013-09-30T20:45:20Z,Musical Instruments
215,99826,Become A Web Developer And Seller - Build Websites With HTML,https://www.udemy.com/the-ultimate-building-and-selling-websites-course/,TRUE,200,21730,61,35,Beginner Level,2.5,2013-10-05T12:49:46Z,Web Development
216,99946,Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,https://www.udemy.com/open-g-and-d-guitar-lessons/,TRUE,20,237,12,6,Intermediate Level,1.5,2013-10-08T07:43:00Z,Musical Instruments
217,99986,Introduction to Web Development,https://www.udemy.com/introduction-to-web-development/,TRUE,20,18143,159,15,Beginner Level,2,2013-10-04T13:40:59Z,Web Development
218,100526,Winning Options Trading System,https://www.udemy.com/winning-options-trading-system/,TRUE,105,367,11,24,All Levels,7.5,2013-10-09T21:12:00Z,Business Finance
219,100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,https://www.udemy.com/robert-johnson-scrapper-blackwell-guitar-lessons/,TRUE,20,297,7,7,Intermediate Level,2.5,2013-10-07T15:34:58Z,Musical Instruments
220,101038,Bitesize Bookkeeping for busy people,https://www.udemy.com/bitesize-bookkeeping-for-busy-people/,TRUE,20,9,0,13,Beginner Level,1.5,2015-03-29T18:18:33Z,Business Finance
221,101234,The Smart Option Trader,https://www.udemy.com/the-smart-option-trader/,TRUE,45,412,19,74,All Levels,13,2013-10-10T22:02:48Z,Business Finance
222,101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,https://www.udemy.com/swing-acoustic-blues-guitar-lessons/,FALSE,0,8240,31,6,Intermediate Level,1.5,2013-11-23T12:27:56Z,Musical Instruments
223,101498,Blues Guitar Lessons - From Texas To Carolina,https://www.udemy.com/jim-bruce-blues-guitar-lessons-texas-carolina/,TRUE,20,1297,12,9,Intermediate Level,2.5,2013-10-13T09:01:34Z,Musical Instruments
224,101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-ragtime-blues-blind-blake/,TRUE,20,65,5,13,Expert Level,4,2013-11-25T15:20:27Z,Musical Instruments
225,101504,Blues Guitar Lessons - Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-learn-ragtime-blues-guitar/,TRUE,20,59,3,6,Expert Level,2,2013-11-26T16:12:43Z,Musical Instruments
226,101864,Programming for Entrepreneurs - JavaScript,https://www.udemy.com/javascript-tutorial/,TRUE,200,12873,106,38,Beginner Level,2.5,2013-11-11T00:28:17Z,Web Development
227,103144,Forex Elite Trading,https://www.udemy.com/elite-forex-trading-system-beginners-to-intermediate-traders/,TRUE,85,623,7,22,All Levels,6,2013-10-18T16:06:44Z,Business Finance
228,103662,Introduction to Lead Guitar,https://www.udemy.com/introduction-to-lead-guitar/,TRUE,20,245,8,34,Intermediate Level,1.5,2013-11-26T23:41:44Z,Musical Instruments
229,104304,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",https://www.udemy.com/learn-to-play-the-piano-using-pop-rb-and-gospel-chords/,TRUE,50,1504,15,14,All Levels,0.683333333,2013-10-15T18:13:46Z,Musical Instruments
230,105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,https://www.udemy.com/easy-piano-today-play-festive-favorites-christmas-party-hits/,TRUE,75,3122,6,80,All Levels,4,2013-10-27T15:18:29Z,Musical Instruments
231,105972,Foundation of Options Trading and Investing,https://www.udemy.com/options-trading-course-australia/,TRUE,20,6374,21,14,All Levels,1,2013-10-16T04:41:28Z,Business Finance
232,106156,"Create, Update and Manage Your Own Website Using Drupal 7",https://www.udemy.com/getting-to-know-drupal/,TRUE,120,2837,68,49,All Levels,7,2013-10-16T21:22:35Z,Web Development
233,106178,Become a Heroku Rails Ninja: Expert Level Deployment Tools,https://www.udemy.com/become-a-heroku-rails-ninja/,TRUE,50,7090,52,30,Intermediate Level,8.5,2014-02-15T16:03:28Z,Web Development
234,106358,Learn To Play Guitar Complete Beginners Quick Start,https://www.udemy.com/learn-to-play-guitar-for-free-quick-start-guitar-course/,TRUE,20,75,0,11,Beginner Level,1,2013-10-16T16:25:07Z,Musical Instruments
235,108384,How to Make a Custom Graphic ,https://www.udemy.com/customgraphicsforbusiness/,TRUE,20,87,8,8,Beginner Level,1,2013-10-24T04:16:41Z,Graphic Design
236,109622,Finance - Ratios Analysis & Interpretations,https://www.udemy.com/financial-ratios/,TRUE,30,10338,52,41,Beginner Level,2.5,2013-10-23T18:34:25Z,Business Finance
237,109988,Understand Banks & Financial Markets ,https://www.udemy.com/the-banking-fundamentals-course/,TRUE,30,1548,24,34,All Levels,3,2013-12-19T21:19:37Z,Business Finance
238,112296,Mergers and Acquisitions M&A Essentials You Need to Know,https://www.udemy.com/intro-to-the-ma-game/,TRUE,95,4103,19,15,Beginner Level,1,2013-11-13T11:08:51Z,Business Finance
239,112314,Acoustic Blues Guitar Lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,TRUE,125,1284,136,40,Intermediate Level,12.5,2013-11-28T08:54:00Z,Musical Instruments
240,112602,"Learn Guitar The Easy Way, It's Faster",https://www.udemy.com/learn-guitar-the-easy-way-its-faster/,TRUE,25,57,2,16,Beginner Level,4.5,2013-11-14T17:47:35Z,Musical Instruments
241,113518,CSS and CSS3 For Absolute Beginners,https://www.udemy.com/css-and-css3-for-absolute-beginners/,TRUE,75,10890,212,33,Beginner Level,5,2013-11-01T17:12:45Z,Web Development
242,113706,Build Flat Responsive Website from Scratch - Complete Course,https://www.udemy.com/build-flat-responsive-website-from-scratch-complete-course/,TRUE,35,12105,144,54,All Levels,7.5,2013-12-04T13:33:41Z,Web Development
243,113712,International Trade and New Geographic Economy,https://www.udemy.com/international-trade-and-new-geographic-economy/,TRUE,20,12,1,6,All Levels,0.533333333,2013-12-05T20:10:14Z,Business Finance
244,113888,Writing CSS with {LESS} - Tutorial From Infinite Skills,https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/,TRUE,50,788,21,25,All Levels,2,2013-11-01T18:13:28Z,Web Development
