course_id,course_title,url,level,subject,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com,talk2nishantn@gmail.com,N@gmail.com,dubeyrahul@gmail.com
598266,A Beginners Guide to Technical Analysis of Stock Charts,https://www.udemy.com/beginners-guide-to-technical-analysis/,Beginner Level,Business Finance,,3.0,,,1.0,,,1.0,,5.0,,4.0,,,,
814068,How to Create Top Ranking Mobile App Icons - iOS Edition,https://www.udemy.com/appicondesigner/,All Levels,Graphic Design,,4.0,,,,,2.0,1.0,,,,,,,,
1076920,Creating a Responsive HTML Email,https://www.udemy.com/creating-responsive-html-email/,All Levels,Web Development,,,,,,,,5.0,,,,3.0,,,,
1103272,Python Programming: Create an Digital Marketplace in Django,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,All Levels,Web Development,,,,,,,,,,,,,,,,
441112,Have Fun with Beginner Blues Piano,https://www.udemy.com/have-fun-with-beginner-blues-piano/,All Levels,Musical Instruments,,,,,,,,,1.0,,5.0,,,,,
1022108,1 hour jQuery,https://www.udemy.com/1-hour-jquery/,Beginner Level,Web Development,,,5.0,,3.0,,,,2.0,,,,,,,
1028030,Complete Claritas Investment Certificate,https://www.udemy.com/claritas-investment-certificate/,All Levels,Business Finance,,,,,1.0,,,,5.0,,,,,,,
1018380,Get to grips with the CFA calculator,https://www.udemy.com/cfa-calculator/,All Levels,Business Finance,,,,,,,3.0,5.0,4.0,,,,,,,
575676,CFA Level I Foundation: Introduction to Financial Reporting,https://www.udemy.com/cfa-foundation-financial-reporting/,Beginner Level,Business Finance,4.0,,3.0,,,5.0,,,,,,5.0,,,,
1105216,CFA Level I Foundation Course: Introduction to Quants,https://www.udemy.com/cfa-foundation-quants/,Beginner Level,Business Finance,5.0,,,,,,,,,,,,,,,
936328,Introduction to the CFA Program,https://www.udemy.com/cfa-introduction/,Beginner Level,Business Finance,,4.0,,,3.0,,,,,,,,,,,
43441,Step-by-step HTML and CSS for Absolute Beginners,https://www.udemy.com/step-by-step-html-and-css-for-absolute-beginners/,Beginner Level,Web Development,,4.0,,,,,,,,,,,,,,
1103718,Financial Risk Manager (FRM) Certification: Level I,https://www.udemy.com/financial-risk-manager-frm-certification-level-i/,All Levels,Business Finance,,,,,3.0,,2.0,,,,,,,,,
584410,CFA Level I Workshop 1: Ethics and Quantitative Methods,https://www.udemy.com/cfa-workshop-1/,All Levels,Business Finance,5.0,,,5.0,,3.0,2.0,,,4.0,,,,,,
625568,CFA Level I Workshop 2: Financial Reporting & Analysis I ,https://www.udemy.com/cfa-workshop-2/,All Levels,Business Finance,5.0,,,,,,5.0,,5.0,,2.0,,,,,
297742,CFA Level I Workshop 3: Financial Reporting & Analysis II,https://www.udemy.com/cfa-workshop-3/,All Levels,Business Finance,,,,4.0,,,,4.0,,4.0,,,,,,
24877,CFA Level I Workshop 4: Fixed Income and Equity,https://www.udemy.com/cfa-workshop-4/,All Levels,Business Finance,5.0,,,4.0,,,,,,3.0,,2.0,,,,
1188742,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.udemy.com/cfa-workshop-5/,All Levels,Business Finance,3.0,,,,,,,,,,,,,,,
597716,"CFA Level I Workshop 6: Alternatives, PM and Economics ",https://www.udemy.com/cfa-workshop-6/,All Levels,Business Finance,,,,,,3.0,,,,3.0,,,,,,
415802,How To Create Amazing YouTube Custom Thumbnail Images,https://www.udemy.com/how-to-create-amazing-youtube-custom-thumbnail-images/,All Levels,Graphic Design,,,,,,1.0,,,4.0,5.0,,,,,,
323950,Trade Show Samurai,https://www.udemy.com/trade-show-displays/,All Levels,Business Finance,,,,,,,3.0,,,,,5.0,,,,
488818,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,https://www.udemy.com/try-django/,All Levels,Web Development,4.0,,,,,,,,,,,,,,,
610890,A new approach to piano and playing songs for beginners,https://www.udemy.com/contemporary-piano/,Beginner Level,Musical Instruments,,,,1.0,,4.0,,5.0,,,,4.0,,,,
638980,Graphic Design for Entrepreneurs...Who Can't Draw,https://www.udemy.com/graphic-design-for-entrepreneurs/,Beginner Level,Graphic Design,4.0,,,,3.0,,,4.0,,,,,,,,
599684,Learn HTML 5 in 1 hour,https://www.udemy.com/learn-html-5-in-1-hour/,Beginner Level,Web Development,,,,,,,,3.0,,,,,,,,
332848,Typography Fundamentals - Feel confident with type!,https://www.udemy.com/typography-crash-course/,Beginner Level,Graphic Design,,,,,2.0,,5.0,,,,,,,,,
354324,LaTeX for Professional Publications,https://www.udemy.com/learn-latex/,Beginner Level,Graphic Design,4.0,,,,3.0,,,,1.0,4.0,3.0,,,,,
379682,Back to School Web Development and Programming Bundle,https://www.udemy.com/back-to-school-web-development-and-programming-bundle/,Beginner Level,Web Development,,,,1.0,,,,3.0,,,,,,,,
319020,Your Business by the Numbers,https://www.udemy.com/your-business-by-the-numbers/,All Levels,Business Finance,,,,,,,,,,,5.0,,,,,
713258,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,https://www.udemy.com/beginner-guitar-8-lessons-everyone-needs/,Beginner Level,Musical Instruments,,1.0,,,5.0,,,,,2.0,,2.0,,,,
537884,Build Websites from Scratch with HTML & CSS,https://www.udemy.com/build-website-scratch/,Beginner Level,Web Development,,1.0,,,,,,,,,,3.0,,,,
919906,Easy Forex and Futures Trading,https://www.udemy.com/easy-forex-and-futures-trading/,All Levels,Business Finance,,,,3.0,,,,,,,,,,,,
46010,How to draw Caricatures,https://www.udemy.com/how-to-draw-caricatures/,All Levels,Graphic Design,,,,,5.0,,,3.0,,,2.0,2.0,,,,
777932,Intro to PHP Web Application Development with Symfony,https://www.udemy.com/symfony-development/,Beginner Level,Web Development,,,,,,,,5.0,,,,,,,,
773934,All about NodeJS,https://www.udemy.com/all-about-nodejs/,All Levels,Web Development,,2.0,,,,,,4.0,4.0,,,,,,,
221306,Mastering the Art of Guitar Chords,https://www.udemy.com/mastering-the-art-of-guitar-chords/,Beginner Level,Musical Instruments,2.0,,,2.0,,,,4.0,4.0,,,,,,,
830994,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,https://www.udemy.com/an-entrepreneurs-guide-to-small-biz-bookkeeping/,Beginner Level,Business Finance,,,,,,,2.0,4.0,3.0,,,,,,,
723510,The Art Of Financial Valuation With Certificate,https://www.udemy.com/learn-how-to-think-like-a-financier-leadership-in-finance/,All Levels,Business Finance,,,4.0,4.0,4.0,,,3.0,5.0,,,,,,,
42643,Didgeridoo - from zero to HERO! Part Three. Advanced level.,https://www.udemy.com/didgeridoo-from-beginner-to-advanced-in-easy-stages/,Expert Level,Musical Instruments,,,3.0,,,,3.0,,,,,2.0,,,,
411778,Create a classified website in 2 hours - guaranteed,https://www.udemy.com/create-a-classified-website-in-2-hours-guaranteed/,All Levels,Web Development,,,,2.0,,3.0,,2.0,,5.0,5.0,1.0,,,,
366514,Crash Course: Fundamentals Of HTML & CSS From Scratch.,https://www.udemy.com/beginner-crash-course-fundamentals-of-html-css-in-60-mins/,Beginner Level,Web Development,,,,,,,,,,,4.0,,,,,
471588,Drawing Cartoony Characters,https://www.udemy.com/cartoonycharacters/,Beginner Level,Graphic Design,1.0,,,,,4.0,,,3.0,,,,,,,
390096,Financial Modeling - Facebook Case Study,https://www.udemy.com/financial-modeling-facebook-case-study_in_excel/,All Levels,Business Finance,,,,,,,4.0,,2.0,1.0,4.0,,,,,
607876,Learn Complete Web Development From Scratch,https://www.udemy.com/learn-complete-web-development-from-scratch/,All Levels,Web Development,,,,,,,,,,4.0,,,,,,
249950,Learn Javascript & JQuery From Scratch,https://www.udemy.com/learn-javascript-jquery-from-scratch/,All Levels,Web Development,3.0,4.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,
792216,Learn PHP Fundamentals From Scratch,https://www.udemy.com/learn-php-fundamentals-from-scratch/,Beginner Level,Web Development,,5.0,,2.0,3.0,,,4.0,,3.0,,,,,,
45139,Beginner Financial Analysis: Invest Like Warren Buffett,https://www.udemy.com/beginner-financial-analysis-invest-like-warren-buffett/,Beginner Level,Business Finance,,,,3.0,,,,,,,,,,,,
692176,ChalkTalk: Financial Accounting,https://www.udemy.com/chalk-talk-accounting/,All Levels,Business Finance,,1.0,4.0,2.0,3.0,5.0,5.0,5.0,,1.0,,,,,,
1224262,Forex Basics,https://www.udemy.com/forex-basics/,Beginner Level,Business Finance,,,2.0,,,,,,,,5.0,4.0,,,,
598094,Complete Website & CMS in PHP & MySQL From Scratch!,https://www.udemy.com/cms-admin-panel-in-php-mysql/,All Levels,Web Development,,,,,,,,1.0,,,1.0,,,,,
40039,Introduction to Bootstrap 3,https://www.udemy.com/introduction-to-bootstrap-3/,Beginner Level,Web Development,3.0,,5.0,,,,,,,5.0,,,,,,
1266148,Stock Market for Beginners. Learn to trade,https://www.udemy.com/stock-market-for-dummies-learn-to-trade/,All Levels,Business Finance,1.0,,,,,,,,,,3.0,,,,,
791422,Acoustic Blues Guitar Lessons,https://www.udemy.com/finger-picking-blues-guitar/,Intermediate Level,Musical Instruments,1.0,,,1.0,,,,,,,,,,,,
352150,Become A Web Developer And Seller - Build Websites With HTML,https://www.udemy.com/the-ultimate-building-and-selling-websites-course/,Beginner Level,Web Development,,2.0,,,,3.0,,,1.0,,,3.0,,,,
791436,Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,https://www.udemy.com/open-g-and-d-guitar-lessons/,Intermediate Level,Musical Instruments,,4.0,,,3.0,,,,,,,,,,,
537878,Introduction to Web Development,https://www.udemy.com/introduction-to-web-development/,Beginner Level,Web Development,,,5.0,1.0,,,,,,4.0,,5.0,,,,
923184,Winning Options Trading System,https://www.udemy.com/winning-options-trading-system/,All Levels,Business Finance,,,,,3.0,,,1.0,,,,,,,,
476256,Blues Guitar Lessons - Blues Guitar - Robert Johnson,https://www.udemy.com/robert-johnson-scrapper-blackwell-guitar-lessons/,Intermediate Level,Musical Instruments,,,,,,,,,,,,,,,,
552504,Bitesize Bookkeeping for busy people,https://www.udemy.com/bitesize-bookkeeping-for-busy-people/,Beginner Level,Business Finance,4.0,,1.0,,3.0,,,5.0,4.0,1.0,,1.0,,,,
537888,The Smart Option Trader,https://www.udemy.com/the-smart-option-trader/,All Levels,Business Finance,1.0,,1.0,,,,,,3.0,,,,,,,
385686,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,https://www.udemy.com/swing-acoustic-blues-guitar-lessons/,Intermediate Level,Musical Instruments,,,,,,,1.0,,,,,4.0,,,,
738900,Blues Guitar Lessons - From Texas To Carolina,https://www.udemy.com/jim-bruce-blues-guitar-lessons-texas-carolina/,Intermediate Level,Musical Instruments,,,,4.0,,,,,,,,,,,,
57415,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-ragtime-blues-blind-blake/,Expert Level,Musical Instruments,,,,3.0,,,,,,,,,,,,
155344,Blues Guitar Lessons - Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-learn-ragtime-blues-guitar/,Expert Level,Musical Instruments,,,,,,1.0,,3.0,,5.0,,,,,,
42491,Programming for Entrepreneurs - JavaScript,https://www.udemy.com/javascript-tutorial/,Beginner Level,Web Development,,,,,2.0,2.0,,4.0,,,,,,,,
511952,Forex Elite Trading,https://www.udemy.com/elite-forex-trading-system-beginners-to-intermediate-traders/,All Levels,Business Finance,,1.0,,,,,,3.0,,,,5.0,,,,
530246,Introduction to Lead Guitar,https://www.udemy.com/introduction-to-lead-guitar/,Intermediate Level,Musical Instruments,,,2.0,,,,,,,,,2.0,,,,
862786,"Learn To Play The Piano Using Pop, R&B and Gospel Chords",https://www.udemy.com/learn-to-play-the-piano-using-pop-rb-and-gospel-chords/,All Levels,Musical Instruments,,,,5.0,,,1.0,,5.0,1.0,5.0,,,,,
165122,Play Piano Today - Easy Festive Favorites & Piano Party Hits,https://www.udemy.com/easy-piano-today-play-festive-favorites-christmas-party-hits/,All Levels,Musical Instruments,,,1.0,4.0,,1.0,,,,,,,,,,
530768,Foundation of Options Trading and Investing,https://www.udemy.com/options-trading-course-australia/,All Levels,Business Finance,,,,,2.0,,2.0,,,,2.0,,,,,
218416,"Create, Update and Manage Your Own Website Using Drupal 7",https://www.udemy.com/getting-to-know-drupal/,All Levels,Web Development,,3.0,,,,,,,,,2.0,,,,,
619296,Become a Heroku Rails Ninja: Expert Level Deployment Tools,https://www.udemy.com/become-a-heroku-rails-ninja/,Intermediate Level,Web Development,,,,,,,,,1.0,2.0,,,,,,
717278,Learn To Play Guitar Complete Beginners Quick Start,https://www.udemy.com/learn-to-play-guitar-for-free-quick-start-guitar-course/,Beginner Level,Musical Instruments,,,,,,,,,2.0,,,,,,,
445916,How to Make a Custom Graphic ,https://www.udemy.com/customgraphicsforbusiness/,Beginner Level,Graphic Design,,,3.0,,,,,,,,,,,,,
267984,Finance - Ratios Analysis & Interpretations,https://www.udemy.com/financial-ratios/,Beginner Level,Business Finance,,,5.0,,,,,,2.0,2.0,,,,,,
180362,Understand Banks & Financial Markets ,https://www.udemy.com/the-banking-fundamentals-course/,All Levels,Business Finance,,4.0,,,,3.0,,,,,,,,,,
364810,Mergers and Acquisitions M&A Essentials You Need to Know,https://www.udemy.com/intro-to-the-ma-game/,Beginner Level,Business Finance,,,,,,3.0,,,,,5.0,3.0,,,,
692722,Acoustic Blues Guitar Lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,Intermediate Level,Musical Instruments,,,,,,,2.0,,,,,,,,,
298558,"Learn Guitar The Easy Way, It's Faster",https://www.udemy.com/learn-guitar-the-easy-way-its-faster/,Beginner Level,Musical Instruments,,,,2.0,4.0,,,,,4.0,,3.0,,,,
480752,CSS and CSS3 For Absolute Beginners,https://www.udemy.com/css-and-css3-for-absolute-beginners/,Beginner Level,Web Development,4.0,,,,,5.0,,,,2.0,,,,,,
637922,Build Flat Responsive Website from Scratch - Complete Course,https://www.udemy.com/build-flat-responsive-website-from-scratch-complete-course/,All Levels,Web Development,,,4.0,,,,,,,,3.0,,,,,
337320,International Trade and New Geographic Economy,https://www.udemy.com/international-trade-and-new-geographic-economy/,All Levels,Business Finance,,,,2.0,,,,,4.0,,,,,,,
876646,Writing CSS with {LESS} - Tutorial From Infinite Skills,https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/,All Levels,Web Development,,3.0,5.0,,1.0,,,,,,,,,,,
529424,Improve Your Financial Literacy,https://www.udemy.com/improve-your-financial-literacy-in-less-than-three-hours/,All Levels,Business Finance,,5.0,,5.0,,,,,,1.0,,,,,,
720814,Straight From Business School: Create Financial Statements,https://www.udemy.com/straight-from-business-school-create-financial-statements/,Beginner Level,Business Finance,4.0,,,,2.0,,,,,3.0,,,,,,
515326,CPA 101: How To Master Affiliate Marketing In No Time,https://www.udemy.com/cpa-marketing-101/,All Levels,Business Finance,,,,,,4.0,,3.0,,4.0,,,,,,
1218552,Gana en la Bolsa con Análisis Técnico,https://www.udemy.com/curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos/,Beginner Level,Business Finance,1.0,2.0,3.0,4.0,,,2.0,5.0,,4.0,2.0,4.0,,,,
851106,How to Draw Pinups and Sexy Women,https://www.udemy.com/how-to-draw-pinups/,Intermediate Level,Graphic Design,,,,,,,,4.0,,,,,,,,
429308,FX Trading for Beginners,https://www.udemy.com/fx-trading-for-beginners/,All Levels,Business Finance,,,,,,,,3.0,3.0,,,,,,,
302450,Aprende a hacer paper trading (simulación) con Ninja Trader,https://www.udemy.com/aprende-a-hacer-paper-trading-simulacion-con-ninja-trader/,Beginner Level,Business Finance,,,,,,,,3.0,2.0,,1.0,,,,,
1117834,FullPage: The Complete Guide to Flat Websites,https://www.udemy.com/easy-flat-design/,All Levels,Graphic Design,5.0,,4.0,,,,1.0,,,,,,,,,
190816,Surviving Introduction to Finance,https://www.udemy.com/surviving-introduction-to-finance/,Beginner Level,Business Finance,2.0,,2.0,,,4.0,,,,,,,,,,
244000,Learning Bootstrap 3 - Tutorial From Infinite Skills,https://www.udemy.com/bootstrap-3/,All Levels,Web Development,,,,,1.0,,,2.0,3.0,,,2.0,,,,
429482,Create and Deploy a Web App in 3 Hours,https://www.udemy.com/create-and-deploy-a-web-app-in-3-hours/,Beginner Level,Web Development,,,,,,,,,,,,,,,,
831940,Comprehensive JavaScript Programming,https://www.udemy.com/comprehensive-javascript-programming/,All Levels,Web Development,4.0,,,,,4.0,5.0,,,,,,,,,
833770,Big Data and Apache Hadoop for Developers - Fundamentals,https://www.udemy.com/learn-big-data-and-apache-hadoop-for-developers-online/,Intermediate Level,Web Development,,,,,,3.0,,,,,4.0,,,,,
658764,Learn Responsive Web Development from Scratch,https://www.udemy.com/learn-responsive-web-development-from-scratch/,All Levels,Web Development,4.0,,,,1.0,,,,,4.0,,,,,,
707224,Learn to Build Websites using Twitter Bootstrap,https://www.udemy.com/learn-to-build-websites-using-twitter-bootstrap/,All Levels,Web Development,3.0,4.0,,2.0,,5.0,,,,,3.0,5.0,,,,
64739,Aprende a Ganar Dinero en la Bolsa,https://www.udemy.com/aprende-a-ganar-dinero-en-la-bolsa/,All Levels,Business Finance,,2.0,2.0,,5.0,,1.0,2.0,,,,,,,,
907716,Practical PHP: Master the Basics and Code Dynamic Websites,https://www.udemy.com/code-dynamic-websites/,All Levels,Web Development,,,,,,,,,,,4.0,,,,,
1030976,HTML and CSS for Beginning Web Developers,https://www.udemy.com/html-and-css-for-beginning-web-developers/,Beginner Level,Web Development,,4.0,,1.0,,,,3.0,,,,,,,,
722682,Financial Modeling in Excel for Startups,https://www.udemy.com/financial-modeling-in-excel-for-startups/,Beginner Level,Business Finance,,,,,,4.0,,,4.0,4.0,,,,,,
1122146,Trading: High-ROI Trading,https://www.udemy.com/the-high-roi-trading-video-course/,Intermediate Level,Business Finance,,,,,,5.0,,,,3.0,,,,,,
808506,Web Hosting Fundamentals,https://www.udemy.com/web-hosting-fundamentals/,All Levels,Web Development,,,,3.0,,,,,,,2.0,,,,,
673016,Inside Drum Technique,https://www.udemy.com/insidedrumtechnique/,All Levels,Musical Instruments,,,5.0,,3.0,,,,,,,,,,,
358062,Piano With A Pro,https://www.udemy.com/piano-with-a-pro/,All Levels,Musical Instruments,,,,,,,,,,,,,,,,
372234,Basic Piano Hymn Playing,https://www.udemy.com/basic-piano-hymn-playing/,Beginner Level,Musical Instruments,,,,,,,,,,,,,,,,
822514,Play Guitar with Rhythm - 5 Easy Lessons,https://www.udemy.com/play-guitar-with-rhythm-5-easy-lessons/,Beginner Level,Musical Instruments,2.0,,,,,,,,4.0,,1.0,,,,,
1045726,Strumming the Guitar - 5 Lessons on Strum Patterns,https://www.udemy.com/strumming-the-guitar-5-lessons-on-strum-patterns/,Beginner Level,Musical Instruments,,,,,,,,,,5.0,,,,,,
943426,Stock Market Investing for Beginners,https://www.udemy.com/the-beginners-guide-to-the-stock-market/,Beginner Level,Business Finance,,,5.0,,,3.0,,,1.0,,,,,,,
46927,Web Elements Design With Photoshop,https://www.udemy.com/web-elements-design-with-photoshop/,All Levels,Graphic Design,,1.0,,,2.0,4.0,,,,,,5.0,,,,
567070,Ruby on Rails: Training and Skills to Build Web Applications,https://www.udemy.com/the-startups-guide-to-web-development-with-ruby-on-rails/,All Levels,Web Development,4.0,,,,4.0,,,,5.0,,,,,,,
867440,Learn Drawing and Painting a Landscape with Oil Colours,https://www.udemy.com/learn-drawing-and-painting-a-landscape-with-oil-colours/,Intermediate Level,Graphic Design,,,,,5.0,,,,5.0,,,2.0,,,,
