course_id,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,Berriessdfssdfsdsgdfg
1042382,,,,,3.0,,,,,,2.0,5.0,
1114722,5.0,1.0,,,,,,,,1.0,4.0,,
1102436,,,,,1.0,,,,,,,,
644820,,,,,,,,,,,3.0,,
131562,,,,,,3.0,2.0,5.0,1.0,,5.0,2.0,
628606,,5.0,,3.0,,4.0,,,,,,5.0,
459888,,,,,,5.0,5.0,,,,,,
1141614,,3.0,,,,1.0,,4.0,,3.0,2.0,,
605074,,3.0,,3.0,,,,,,,2.0,,
749616,,,3.0,,,,,,,5.0,,5.0,
470482,,,,,,3.0,,,,,,,
344348,2.0,,,,,,,,4.0,,,,
373556,,,,,2.0,,,,,,,,
214794,,,4.0,,,,,,,,,,
782458,,,,,,5.0,,3.0,,,,,
823494,,2.0,,4.0,,,,,,,,,
212492,,,4.0,,,3.0,3.0,,,,,5.0,
961774,,,,,4.0,,,5.0,,,,,
1261210,,,,,1.0,,,,,1.0,,,
211052,,3.0,3.0,,,,,,,5.0,,,
597868,5.0,3.0,4.0,5.0,,,,,,3.0,,,
218658,2.0,,,2.0,3.0,,,,,,1.0,,
1048182,,1.0,,2.0,,,,1.0,,5.0,,,
758216,,3.0,,,,,,5.0,,,,,
1144780,,,,,,,,2.0,,4.0,1.0,,
628798,,2.0,,1.0,,,,,,,,,
398224,,,,,,1.0,,,,2.0,,,
147174,,,,,,,,,,,1.0,,
799912,,,,,,4.0,,,,4.0,,5.0,
655958,,,4.0,,5.0,2.0,5.0,,2.0,,,2.0,
744034,5.0,,2.0,,,,4.0,4.0,1.0,,,,
139790,,,,3.0,,,,,,,,,
288854,,,,1.0,5.0,,,4.0,,,,1.0,
588264,,3.0,,2.0,,,,,,3.0,,,
773156,,,3.0,,,,,,5.0,4.0,,,
931152,,,,,,,,,,,,,
21080,,,,,3.0,,,,,,3.0,,
151120,,,,,,,,3.0,,2.0,2.0,3.0,
1236576,,,5.0,,,,,,,,1.0,,
139784,,,,2.0,,2.0,,,3.0,,,,
486412,,,,,,,1.0,,4.0,,1.0,,
459468,3.0,1.0,,,,,,,,,,,
663696,,,5.0,,3.0,2.0,,,4.0,,1.0,5.0,
933812,5.0,,1.0,,,1.0,,4.0,,3.0,,,
149602,,2.0,,,,2.0,,,,5.0,4.0,,
277770,,,,,,,,,5.0,,2.0,,
552606,,,3.0,,,,,,,,,,
459926,,,,,,1.0,2.0,,,1.0,,,
1040596,,,,,,,,5.0,,,,4.0,
266004,,,,,4.0,,4.0,,,,,,
720072,,,,2.0,,,,,,3.0,,,
1046768,,,,,,5.0,3.0,,3.0,,,,
138336,,,,,,,,1.0,,,,,
333046,,,,2.0,,,,,,5.0,3.0,,
459207,5.0,,,,,,,,,2.0,,,
814474,,2.0,,2.0,,,,3.0,,,4.0,,
1104496,,4.0,4.0,,4.0,,,,,,5.0,,
188064,,,,,1.0,,,,,,,,
578750,,,2.0,5.0,1.0,,1.0,,,,4.0,4.0,
184088,,,2.0,4.0,,,4.0,4.0,,,2.0,,
1198302,1.0,,,,,,,,,,2.0,,
208126,,,1.0,,,,,1.0,1.0,,2.0,,
34332,,,,,,,,,,,,,
204014,2.0,,,,1.0,,,,,1.0,,1.0,
219844,,,,2.0,5.0,,,,,,,4.0,
212506,,,4.0,,,3.0,,,,,2.0,5.0,
687742,,,,3.0,,2.0,,,,,,,
219878,,,,4.0,,2.0,,,,,,4.0,
207304,,4.0,5.0,,,,,,,,1.0,3.0,
195196,,,1.0,3.0,,1.0,,3.0,,,5.0,,
834422,2.0,,,,,4.0,,,,3.0,3.0,,
724436,,,,5.0,,,,,4.0,,,,
448250,,,,,,,,,,4.0,5.0,2.0,
796188,,4.0,,,,,,,,,,,
773174,5.0,,,,3.0,3.0,,2.0,,,,,
450246,5.0,5.0,3.0,,,1.0,,4.0,,,,1.0,
201472,,,3.0,,,,,2.0,,,,3.0,
452514,,,,,1.0,1.0,,,5.0,,,2.0,
765056,,,,,4.0,,5.0,,,,,,
196234,,,,3.0,,,3.0,,,,,,
380596,,,,,4.0,,,,1.0,,3.0,,
812370,,,1.0,,5.0,2.0,,3.0,,1.0,,,
832514,3.0,1.0,,4.0,,,,,,,3.0,,
1025536,,5.0,,,,,,,,,,,
82960,,,,,,,,,,,,3.0,
1207112,,,4.0,,,,4.0,,,,,,
457206,,,,,5.0,,,,,2.0,,,
589900,,4.0,,,,,,,,,,,
854694,,,4.0,,2.0,,,,1.0,,,3.0,
861566,,,4.0,4.0,,,,,,,,,
1244302,,,4.0,,,5.0,,,,,,3.0,
349142,1.0,,,,,,5.0,,,,4.0,,
56970,1.0,,,,,,,,,,,,
762482,,,,,1.0,,,1.0,,1.0,,,
100916,,,3.0,3.0,5.0,,4.0,,,,,,
869312,,2.0,1.0,,,,,,,2.0,2.0,4.0,
721274,,5.0,,5.0,,,,,1.0,,,,
719920,,,,,,,,,,,,2.0,
846962,,,3.0,,,,,,,,,,
206986,,,5.0,,,,,,,,3.0,,
813142,,,,,4.0,,,2.0,,5.0,,,
701662,,3.0,2.0,,,3.0,,,2.0,,,,
90132,,5.0,5.0,1.0,,5.0,,,,3.0,,,
815182,,,,3.0,,,,,,5.0,,,
476000,4.0,,,,2.0,,,,,,4.0,5.0,
762240,,1.0,,,,,2.0,,2.0,,,3.0,
810576,,,,,,,2.0,,1.0,,,,
188498,,,2.0,,,,,2.0,4.0,,2.0,,
1144288,,,,,,,,,,3.0,,3.0,
180680,,,,,,,1.0,,4.0,,,,
1031698,,4.0,3.0,,,,,,2.0,,,,
62252,,,,,,,,,1.0,,,,
1113008,,5.0,4.0,,,,,,,,,,
807494,,,,3.0,,,,,,,,,
761122,4.0,,,,,1.0,,,1.0,,,2.0,
12214,,3.0,,,,,,,3.0,,,,
344180,,,,,,,,,1.0,,,,
185266,,,,,,3.0,,,,,3.0,,
1076244,,5.0,,,,3.0,,,,,,,
1036338,,,,,2.0,,2.0,,,5.0,,4.0,
266682,,,,,,2.0,,,4.0,,,,
615226,,1.0,4.0,1.0,,,,,,,4.0,2.0,
963094,5.0,,,,,,,,,,,,
742096,,4.0,,,4.0,,5.0,2.0,,,,,
648492,,,,2.0,5.0,3.0,,3.0,3.0,,3.0,2.0,
222062,,,,5.0,2.0,,,,2.0,4.0,,,
103662,,,,2.0,3.0,,3.0,3.0,,,2.0,,
742764,,,,,1.0,,3.0,3.0,,,,4.0,
856950,,,,3.0,,1.0,,,,1.0,,3.0,
902480,,2.0,4.0,1.0,2.0,1.0,,,,,5.0,5.0,
263846,,,,2.0,4.0,,,3.0,,,,,
1160066,,,,,,,,3.0,,,,,
625974,,,,,,3.0,,,5.0,,,,
782460,3.0,,,,,3.0,,,,,1.0,1.0,
147104,,,1.0,,,4.0,2.0,,,,,,
1189926,,,1.0,1.0,,,4.0,,,,,4.0,
1143414,,,,1.0,,,,,,,,,
1066002,,,,,,,,,5.0,1.0,,,
767400,,,,,1.0,,5.0,,,,,,
492954,,,4.0,,,,,,4.0,,,,
1129652,,,3.0,,,2.0,,1.0,5.0,,1.0,5.0,
13216,,,,,2.0,1.0,,1.0,,,,,
760452,,,,,,,5.0,,1.0,,,,
1152334,,,3.0,4.0,3.0,1.0,,,4.0,3.0,1.0,5.0,
214770,,,,1.0,,,,,,,1.0,,
1134842,,4.0,2.0,2.0,4.0,,,,,,,,
139772,,,,,,,,,,,,,
171598,,,,,4.0,,,,,,,,
854692,,,,4.0,,1.0,5.0,,,5.0,,,
805706,,,,,,3.0,,,2.0,,4.0,1.0,
618586,,,5.0,5.0,,,,1.0,,,,,
205764,,,,,3.0,3.0,5.0,,,5.0,,,
762648,,,,,1.0,,,2.0,4.0,,,,
245722,,,,,,,,,,2.0,,,
53157,4.0,,1.0,,2.0,,5.0,,,1.0,,,
932842,,,,,,,,,,,,,
883138,,,5.0,,2.0,5.0,,,,,,,
139788,,5.0,,,,,,,,,,,
951608,,,,1.0,,,,,,,,,
975626,,,,,3.0,,,,1.0,,,,
1104492,,,,,,,,,5.0,,,2.0,
1196538,4.0,,,,,,,,,5.0,,2.0,
184324,,3.0,3.0,2.0,2.0,,,,,,,,
139794,,,2.0,,,4.0,,,,,3.0,,
582390,,,,,3.0,,,,,,3.0,5.0,
132950,,,,,,5.0,,,,,4.0,,
845518,,1.0,4.0,,,,1.0,,4.0,4.0,,,
835616,,,,,,,5.0,,,5.0,,1.0,
101504,1.0,,2.0,,,,,,,5.0,5.0,,
594852,,,,,,5.0,,3.0,,,,,
806642,,,,,,4.0,,,4.0,,,,
809492,,,,,,,1.0,5.0,,,4.0,,
785210,,3.0,,,,,,,,1.0,2.0,,
339382,,2.0,3.0,,,2.0,,,1.0,,,5.0,
963664,3.0,,,,,4.0,2.0,5.0,,,,,
632234,,,4.0,,,5.0,,,3.0,,,,
594854,,2.0,2.0,,,2.0,,4.0,,4.0,,4.0,
974704,,,4.0,,4.0,4.0,1.0,,,,1.0,,
545036,,2.0,,5.0,3.0,,3.0,,,,,,
388712,,,,,,5.0,3.0,,,,,2.0,
383852,,2.0,,,,,,,,,,,
459946,5.0,,4.0,3.0,,,,,,,,1.0,
994050,,,,,,,,,2.0,,,,
899702,,,,,,,,,,,,,
1111562,,3.0,,3.0,5.0,,,,2.0,,,,
320238,,,,,5.0,,,,3.0,,,,
818786,,,5.0,1.0,,,,,,,,,
741388,1.0,1.0,,,,,,,,5.0,,3.0,
629704,2.0,2.0,,,,,,,,5.0,,,
839032,,5.0,3.0,,,,,,,,,,
23683,,,,,,,3.0,,,4.0,3.0,,
912254,,,,,,,,5.0,,,4.0,,
839030,,,,,3.0,,,,1.0,,,,
619610,,,,,,,5.0,,,,1.0,,
106358,,,,,,,,,5.0,5.0,,3.0,
742300,4.0,,,5.0,,,,2.0,1.0,,,,
636846,,,,4.0,,,,,1.0,,1.0,2.0,
741316,5.0,,,,,,,,,,5.0,,
681390,,,,1.0,4.0,,3.0,,,,4.0,2.0,
1195742,,,,,5.0,,,,4.0,1.0,,4.0,
794398,,,1.0,,,,,,,,,3.0,
1232728,3.0,,,,,2.0,,4.0,,,,5.0,
721202,,,,,,,,,,,,,
1058262,2.0,4.0,4.0,,,,,,,,,,
132878,,,,1.0,,,,,,,1.0,2.0,
944804,,,,,,,,2.0,,,,,
939636,,,,,,,,,,3.0,3.0,4.0,
730702,,,,,4.0,,,,3.0,,,,
993892,5.0,,,,,1.0,,,,,,,
1026760,,,,,,,,,,,,,
1223240,,3.0,,,,,,,1.0,,,,
1026762,,,2.0,,,,,,,,,,
1234656,,,5.0,,,,,,,3.0,,2.0,
1214670,,,,,,,3.0,,,,,,
1272282,1.0,,,,,,,,,,,,
1224186,,,,,4.0,,4.0,,1.0,,4.0,,
1265814,,,,3.0,,4.0,,4.0,,2.0,,,
1104500,,,4.0,,,,,2.0,,,,,
99946,,,,,,5.0,,1.0,,1.0,,,
632488,,,,,,5.0,,,,,,,
41890,,,1.0,,,,,4.0,,,,,
385684,,,,,,,,4.0,,5.0,,3.0,
559438,,1.0,,,,,,3.0,3.0,,,,
760698,2.0,,,,,2.0,,,,,3.0,,
427066,5.0,,,2.0,,4.0,4.0,,,,,5.0,
444644,,,,,,,2.0,,,4.0,3.0,5.0,
743846,,,,,5.0,,,,4.0,,,,
741172,1.0,3.0,1.0,,,,3.0,,,2.0,,,
618396,,1.0,1.0,,,,1.0,,,,,,
1216340,3.0,,4.0,,4.0,,2.0,3.0,,4.0,,5.0,
787686,,,5.0,,,,,,,,,,
566856,1.0,,4.0,,,,,,,,,,
592122,,,4.0,,,,,,3.0,,1.0,,
968026,,,,,,,,,,,,2.0,
778682,,,,,3.0,,,2.0,,,2.0,,
988678,,,3.0,,,,1.0,4.0,,,,,
1193950,,,3.0,,,,,5.0,,,5.0,2.0,
592606,4.0,,,,4.0,4.0,,,,,,,
1232356,,,,,5.0,3.0,,,1.0,,,,
966522,,,,,,3.0,,,,,,,
1223310,1.0,,,,,,,,,3.0,,2.0,
933814,,,,,,,,,2.0,4.0,,1.0,
618334,,,5.0,,,,,1.0,1.0,,,,
812610,,1.0,,,,,,,,1.0,,2.0,
23861,,3.0,3.0,,,,,,,,,5.0,
1191088,,,,5.0,4.0,3.0,,5.0,2.0,,,,
22825,3.0,,,,,,,,,,5.0,,
568322,,,,4.0,,,,,,,,1.0,
1146288,,,,1.0,,,,,2.0,,,1.0,
618370,1.0,,,,,1.0,,2.0,,,1.0,,
200722,,,1.0,,,,,,,,,,
809968,,,,2.0,,,2.0,5.0,,,3.0,,
664764,,,,,,,,,,4.0,,,
854690,3.0,,,,3.0,,2.0,,,,2.0,5.0,
201894,4.0,,,,3.0,,2.0,,4.0,4.0,4.0,,
743970,4.0,,,,,2.0,5.0,,,3.0,5.0,,
210020,,,,,,,,,3.0,5.0,,2.0,
263672,,,1.0,,,,3.0,,,,,3.0,
411986,5.0,,,,,,,2.0,,,,,
139778,,,5.0,,3.0,,,3.0,,2.0,,,
933816,,,,2.0,,,4.0,,,,,,
676432,,2.0,,3.0,4.0,,1.0,,,,,5.0,
42255,,,4.0,3.0,,,,,,,5.0,,
112602,,3.0,,,1.0,,,1.0,,,,,
607360,5.0,5.0,,,,,,,,2.0,2.0,,
521440,,,,,,,1.0,,4.0,,,,
198692,,,,,,,5.0,,,,,1.0,
825186,,,,,,,,,,2.0,,,
743932,,,3.0,,4.0,5.0,,,3.0,,1.0,,
586490,5.0,1.0,,4.0,,,,,,,,5.0,
459804,4.0,,,3.0,1.0,4.0,1.0,3.0,2.0,,,,
199500,,1.0,,2.0,,,,1.0,,,5.0,4.0,
644654,,,2.0,,,,2.0,,,5.0,,,
146450,,,,1.0,,,,,,,4.0,,
441996,,5.0,5.0,4.0,3.0,1.0,,4.0,,,,,
1065198,,,,,5.0,,,,,1.0,1.0,,
1103526,,,,5.0,2.0,1.0,1.0,,,3.0,,,
211714,,2.0,4.0,,2.0,,,,,,,4.0,
213984,,,,4.0,,3.0,5.0,2.0,,,,,
217540,,,,,,,,,1.0,,4.0,,
212438,,,,,,1.0,,,,2.0,,,
212520,3.0,,,,,,,,,,,4.0,
1150468,,,,4.0,,1.0,,3.0,,,3.0,,
218596,,,,,1.0,4.0,2.0,,,,,,
513528,,,,3.0,,,,,,,,,
211026,,,,,,,,,,,,3.0,
847808,,,,4.0,,,,,1.0,,,,
218856,2.0,,2.0,,,,,,2.0,5.0,,,
214218,,,1.0,,4.0,,1.0,,,4.0,,,
28295,,,,,3.0,,3.0,,,,,,
19603,,,,,3.0,,,,,,,,
889438,,,1.0,,3.0,,,2.0,,2.0,,,
197836,,4.0,,,,2.0,2.0,2.0,,,,,
505208,,3.0,,4.0,4.0,,,5.0,,3.0,,,
1086834,,3.0,,,2.0,,,2.0,,,5.0,,
1094964,5.0,,,,,,,,,,,,
965870,1.0,,,,,,,5.0,,,,,
965528,,,1.0,,,,3.0,3.0,1.0,,,,
1078208,,,,,,,4.0,,,,,,
642410,,,,,2.0,,,,2.0,3.0,3.0,,
785388,,,5.0,,1.0,,,,,,,,
1146014,,,2.0,,,,,2.0,,1.0,,5.0,
8325,,,,,,,,,,,1.0,2.0,
987064,,,,,4.0,3.0,,,4.0,3.0,,,
94428,,,,1.0,3.0,4.0,,,,,,3.0,
159070,,,1.0,,,,,,,,,,
920306,,,2.0,,,,,,,,,,
1089744,2.0,,,,,,,,2.0,,,4.0,
16646,,,,,,,,,,,,,
678142,5.0,,,,,,,1.0,,5.0,,,
948440,,5.0,,,,,,,,,5.0,,
924704,4.0,5.0,4.0,,,4.0,,2.0,,4.0,,,
1027342,,,,,,,4.0,,,,5.0,,
1009452,,,,,,,,,1.0,,3.0,,
1247828,5.0,,,3.0,1.0,,1.0,,,,3.0,,
886300,4.0,,3.0,,5.0,,,,,,,2.0,
1009254,,,2.0,,,,5.0,,,,,5.0,
1078522,,2.0,,5.0,,,,,,,5.0,,
1002030,,3.0,,,1.0,5.0,2.0,,,,,5.0,
818990,5.0,4.0,,,,,4.0,,,,,,
520116,2.0,,2.0,,,1.0,,,,,1.0,3.0,
1252318,,2.0,,,,,,,,,5.0,,
427530,3.0,5.0,,1.0,,,,2.0,5.0,,,,
670034,1.0,1.0,,,,4.0,,,,,,,
1052118,,,,3.0,,,,,,,,,
575880,,,3.0,,,,4.0,,5.0,,,,
669270,,,,,1.0,1.0,1.0,,,,,,
1103954,,,2.0,,,,,,,,,3.0,
1017568,,,,,,,,5.0,,5.0,,,
1111844,,,5.0,,5.0,,,,,,,3.0,
736940,,,,,,,,,,2.0,2.0,,
647442,,,2.0,,3.0,,3.0,3.0,,,,,
1073793,,,,,4.0,2.0,,,,,,,
176432,2.0,,1.0,3.0,,,,2.0,,,5.0,4.0,
158934,,,,,,4.0,,1.0,,,,2.0,
73080,,,,5.0,2.0,,,,,,,1.0,
1256136,,,,,,,,,,4.0,5.0,,
1124970,,,,,,3.0,,,3.0,,,,
771198,,3.0,2.0,2.0,,,2.0,5.0,,,4.0,1.0,
391546,,,1.0,,2.0,,,,,,3.0,,
629088,,,4.0,,1.0,,,,5.0,1.0,1.0,,
1006894,3.0,,5.0,,5.0,3.0,1.0,,,5.0,,,
579338,,,,,,,,,5.0,,,,
945320,,,,,,,,,,4.0,4.0,,
64605,,,,,5.0,,,,,1.0,,,
897146,,,,,1.0,,,,4.0,,,,
989452,2.0,,,,,,,4.0,,4.0,,1.0,
917724,,,,,,,,,,,,,
970874,1.0,,,1.0,2.0,,,,,,,,
911474,,,2.0,,5.0,,,,,,,,
425910,,5.0,,,,,,,,,,,
842058,3.0,,,,,,5.0,,,,,,
1250824,,,1.0,5.0,,,,,,4.0,,,
937134,,,,,,,,,,,,,
796010,,,1.0,,,2.0,1.0,,,1.0,1.0,,
752658,4.0,5.0,2.0,,1.0,,3.0,,,,,,
560990,4.0,,,,3.0,5.0,,,,,,,
1260288,2.0,,1.0,3.0,,,,,3.0,,,,
918870,,,,,5.0,,1.0,5.0,,,,5.0,
1027016,,,3.0,,1.0,,,,3.0,,,,
283014,,,,2.0,,,,,,2.0,,,
787236,,1.0,,2.0,,1.0,,,,,,,
1134390,,2.0,,,,,,,4.0,3.0,,,
883000,1.0,,3.0,,,5.0,,,,4.0,4.0,,
938560,,1.0,,,,5.0,,,,,,,
991290,,1.0,,,,,,,4.0,,1.0,,
1165096,5.0,,,,,,2.0,3.0,,5.0,4.0,,
1045942,,,5.0,4.0,,,4.0,,,,5.0,,
860812,,2.0,,,,,2.0,2.0,3.0,,,,
1070976,,,,5.0,,,,,5.0,1.0,,,
939962,2.0,,,,5.0,5.0,,1.0,,,,,
874960,,,,,,,,,,4.0,,4.0,
28295,,,,,,,4.0,,,,,3.0,
24334,,5.0,,,,,,,3.0,2.0,,2.0,
997814,1.0,,,,,,5.0,,,,,,
641868,,,,,,,,,,2.0,,,
1042110,,3.0,,5.0,,,,5.0,,,2.0,,
883002,,,1.0,,,,1.0,,5.0,,,,
1128050,,,,,,,,3.0,,5.0,,,
1218130,,1.0,,3.0,,,,,,,1.0,,
1123098,,,,,,3.0,1.0,,,3.0,,1.0,
47963,,,1.0,,,,2.0,,,,3.0,,
671552,,,,4.0,1.0,,,,5.0,,3.0,5.0,
1002676,,,4.0,,,,,,1.0,,,,
481002,,3.0,,,,,,,,,,,
628222,,,,,,,,5.0,,,5.0,3.0,
1122224,,,,4.0,5.0,,,,,4.0,,3.0,
357726,,,,,,,,,,3.0,,,
162274,1.0,,,,,,,,2.0,,,,
555122,,,,3.0,,,3.0,2.0,,,,2.0,
708674,,,,,,3.0,,,,5.0,2.0,,
1127048,,,,,,5.0,,,,3.0,,,
651032,,,5.0,,,1.0,,,,2.0,5.0,,
98066,,,,,,1.0,,,,,,,
910838,4.0,,,,,,,3.0,,3.0,,,
125162,,,3.0,,,,,5.0,,,,,
50587,,,,,3.0,,,,,1.0,,,
1004788,2.0,,,,,,,,,,,,
959200,2.0,,2.0,,,,,,,,,4.0,
810550,3.0,,,,5.0,,,,,4.0,,5.0,
473160,,1.0,,,,,,,,,,,
904076,4.0,,2.0,4.0,,5.0,5.0,,,3.0,,4.0,
842728,4.0,,,,2.0,,,1.0,2.0,,4.0,3.0,
314462,,,2.0,5.0,,5.0,,,2.0,4.0,,,
783748,,1.0,,,,,,3.0,,,,,
161986,,4.0,1.0,,,,,2.0,,,,,
823236,,3.0,,,,,,,5.0,,4.0,2.0,
936504,,,,4.0,3.0,,,2.0,,,,2.0,
380092,,,,,,,,,,2.0,,,
884946,,,2.0,,,,,2.0,4.0,,,,
98140,,,,,,3.0,,,1.0,,,,
637974,4.0,,,1.0,,,,,,,,,
219838,,,5.0,,,,,,5.0,,,,
749560,4.0,,,,,,2.0,,,,,5.0,
751100,4.0,,,2.0,,,,,,,,,
446736,,,,,1.0,,,,3.0,,,,
200854,,,,1.0,,4.0,,,2.0,,,,
470288,,4.0,4.0,,1.0,,,,,,,,
178640,,,,,,,,2.0,,,,,
412952,,1.0,5.0,2.0,3.0,,,,2.0,,2.0,,
1033944,,,4.0,,1.0,,,,,2.0,,,
1198654,5.0,,,,,,,,,,,,
1171966,5.0,,,,,1.0,,,,,,,
833398,3.0,5.0,,,,,,,1.0,,,,
140238,,,,,,,,,1.0,,,,
875194,,,,,5.0,1.0,,,,,,,
991630,,,,,,,,,,,,,
303514,,,,4.0,,,,,2.0,,3.0,,
134144,,,,,,,,,,,2.0,1.0,
1115222,,,,1.0,,,,,,,,,
94430,,,,,,,,,,,,,
788514,5.0,3.0,2.0,,,,,5.0,,2.0,4.0,,
629142,,,2.0,,,,,2.0,,,,,
992114,1.0,1.0,,,,3.0,2.0,,,,3.0,,
379722,,,2.0,,,,3.0,1.0,,,5.0,,
1189288,1.0,5.0,1.0,,,,1.0,,,,,,
652438,,,5.0,,,,,,,4.0,,,
1052304,3.0,,3.0,1.0,,,,,,,,,
1223012,,,,,,,,,,,4.0,5.0,
882488,,3.0,,4.0,,,,2.0,,,,1.0,
1033686,,,,,5.0,4.0,,3.0,,,,,
723522,,2.0,,2.0,,,,,3.0,,,,
1181900,4.0,,2.0,3.0,,,,,5.0,2.0,5.0,,
945336,,,,,5.0,,,,,,4.0,,
1079370,4.0,,,,1.0,,,,,,,4.0,
23742,,,,,,3.0,,3.0,,,,,
266252,,4.0,,5.0,,,,1.0,,,1.0,,
473548,,,5.0,4.0,3.0,,,,2.0,,4.0,4.0,
920544,,5.0,,,4.0,,,4.0,,,,1.0,
993754,,,,,,1.0,,5.0,3.0,,,,
1155262,,,,,,,,,2.0,,4.0,,
997964,,,,1.0,,,,,,,,,
812588,2.0,1.0,,,1.0,,,,,,5.0,,
531954,,,,,,,2.0,,,,,,
1022582,,,,,,,4.0,,3.0,,,2.0,
1049092,,3.0,,1.0,,,,4.0,5.0,,,,
1277924,,,,,,,2.0,,,,,,
964732,,3.0,,,,5.0,,,,,,3.0,
947120,3.0,,1.0,,,,3.0,1.0,,,4.0,,
712960,,,3.0,,,,,,1.0,,,,
267560,3.0,,,,,,,,,,,,
763774,2.0,,,,,,,,,,2.0,,
929016,,,1.0,,,4.0,2.0,,,,,,
281690,,,,,,,,,,,3.0,,
399228,,,,2.0,,1.0,1.0,,,,3.0,,
1023062,,,,,,5.0,,,,,,,
933260,,,3.0,,4.0,,,,2.0,5.0,1.0,,
494078,,,,,,1.0,,,,,,,
1158572,,1.0,,3.0,,,,,,,1.0,,
629082,1.0,,4.0,3.0,,,,,,,,,
1093734,1.0,2.0,2.0,,,3.0,2.0,,,,,,
99986,,,,,5.0,,4.0,,,,4.0,,
566248,,,,,,,4.0,,,,,,
556248,,,2.0,,,,,2.0,,,,,
582392,,,,,,,,1.0,,,1.0,,
582636,4.0,,,3.0,,,,,2.0,,3.0,,
661802,,,,1.0,1.0,,,,,5.0,,,
1139400,,,,,,,,2.0,,,,4.0,
729552,,,,,,3.0,,,,,,1.0,
499632,,4.0,,,,,2.0,,2.0,,,1.0,
959586,5.0,3.0,,,4.0,,,,,,,4.0,
16151,,,2.0,1.0,1.0,,,5.0,,2.0,,1.0,
856490,,,3.0,5.0,,,,5.0,,,,,
861528,4.0,1.0,,,,,,2.0,5.0,,,2.0,
912996,,,,2.0,4.0,,,3.0,,4.0,,1.0,
559512,,,2.0,,,,,,,,3.0,,
922600,,,5.0,,,,,,,,2.0,,
976284,,5.0,,,,,,,,,,,
976598,,,,1.0,5.0,2.0,,,,,,,
718426,5.0,2.0,,,,,,,,,4.0,,
304490,,,,,,1.0,,,,,4.0,5.0,
15285,,,,,,,,,,,,1.0,
477702,,,,,,,,2.0,1.0,5.0,,2.0,
875882,,4.0,,1.0,,,,,,,,,
861122,,2.0,,,,,,,,,,,
309370,,,,,,,2.0,,4.0,,,,
802268,,,,,,,,,,,5.0,4.0,
1034520,,,,,,,,3.0,,,,,
1016536,,,2.0,3.0,,,,,,,,,
711592,,4.0,,2.0,,,,,,,,,
1065250,,,3.0,,,,,2.0,,5.0,,,
928858,,2.0,,1.0,,,1.0,,,,,,
791030,,5.0,2.0,,,5.0,,2.0,,,,,
1241518,,,,,,,,4.0,,,5.0,,
944886,,1.0,2.0,,,,,,,,,,
758582,,3.0,,,,4.0,,,,,5.0,,
1199774,,,2.0,5.0,,,,,4.0,,,2.0,
390866,,5.0,1.0,,,,,1.0,1.0,,,1.0,
1014776,,2.0,,4.0,,,,,,2.0,,,
929130,,,,3.0,5.0,,,3.0,,,,,
746014,5.0,,3.0,,5.0,,,,,,,,
11475,,,5.0,,,4.0,,5.0,,,,,
11174,,3.0,,,,5.0,,,,,,,
945978,,,,,,,,,2.0,2.0,5.0,,
1019276,,,,1.0,,2.0,,,,2.0,,,
1252630,1.0,,4.0,,4.0,1.0,,,,,,,
1000010,3.0,,4.0,,,,,,5.0,,,,
937586,,,,3.0,3.0,,,,,,,,
79154,,,,,,,,,,,,,
328476,,2.0,,4.0,,4.0,,,,,,5.0,
921474,2.0,,,,,,,,,,,,
82778,,,,,3.0,,,4.0,,,1.0,,
907386,,,,,,,3.0,4.0,4.0,,2.0,4.0,
877124,,5.0,,,,,,,,,4.0,5.0,
1169378,,,,1.0,,,,,,4.0,2.0,,
30240,1.0,5.0,,2.0,,,4.0,2.0,3.0,,,2.0,
836044,,,,,,,,,,,,,
405818,,,,,1.0,,1.0,,4.0,,,3.0,
665042,,,1.0,,,,,1.0,,2.0,,,
1068590,,,5.0,,,,,,1.0,,,,
1203894,4.0,2.0,,,3.0,1.0,1.0,5.0,,,,,
994634,,,,,,,3.0,1.0,,,,,
765916,,,5.0,,,3.0,,,,,,,
128950,,,,,,,4.0,,,,,,
549064,,,,,,,,,,,,4.0,
400280,,,2.0,,,4.0,,,,,1.0,,
382856,,,3.0,,,,,5.0,,,,,
958982,,5.0,,,,,,,3.0,,1.0,,
1113036,,,,2.0,,,4.0,,,,,3.0,
226534,,,3.0,2.0,,,,,5.0,,,,
738726,,,,,,,,,,,,2.0,
64422,,4.0,,,,,,,,,,,
874166,,,,5.0,4.0,1.0,,1.0,,1.0,,4.0,
1197650,,,2.0,,,,,1.0,,,4.0,,
912946,3.0,,,,,,,1.0,,4.0,,3.0,
876544,,,,,,3.0,,,,,,,
1205894,,,,,,,,4.0,,,,,
19332,,,,,4.0,,,,,,,,
863954,,,,,,,,2.0,,,1.0,,
789324,5.0,,,,,5.0,,1.0,4.0,1.0,,,
1229274,,3.0,3.0,,,,,2.0,,,,5.0,
906700,,,,,,,,,,1.0,,1.0,
113706,,5.0,,,3.0,1.0,,,,,5.0,,
604044,,,,,,,3.0,5.0,,,,,
531290,3.0,,3.0,,1.0,,5.0,,1.0,4.0,,1.0,
436210,1.0,,,3.0,,,1.0,,,,,,
617158,,,,,,,,,,3.0,,,
1121580,,,,,,,,,2.0,,,,
