,course_id,Ramesh,Ritesh,Rohit,Divya,Pooja,Ravi,Mansi,Hitesh,Tejas,Sonal,Rahul,Sourabh,nishu314@gmail.com
1993,666322,4.0,,,,,,,,,2.0,4.0,,
1994,1193886,,,,,,,,3.0,,,,,
1995,647338,,,,,,,,,,,,,
1996,1194244,,,,,1.0,1.0,,5.0,,3.0,2.0,4.0,
1997,658816,,,3.0,,,2.0,,4.0,,4.0,,,
1998,1009802,,,,,,,,4.0,,,,,
1999,353224,,,,,2.0,,,,,,,,
2000,938260,,,,,2.0,,,3.0,,,,,
2001,907966,,,,,,,,,,,4.0,2.0,
2002,997470,,,,5.0,,,,,3.0,,5.0,,
2003,993134,,,,,5.0,,,,,,,,
2004,41884,,,,,,,,2.0,1.0,,4.0,,
2005,888698,,,,,3.0,,3.0,2.0,5.0,,,,
2006,1119610,,,,,,,3.0,,,1.0,1.0,,
2007,476324,2.0,2.0,,,,,,,,,,,
2008,476988,,2.0,4.0,,,,,1.0,,,5.0,,
2009,1159988,,3.0,5.0,,,3.0,,,4.0,,,,
2010,1034080,,,,,3.0,,,,4.0,,,,
2011,659918,,,,,,,,,,,,,
2012,422546,5.0,,5.0,,,1.0,,5.0,,2.0,5.0,,
2013,1116196,,,,,,2.0,,,,,,,
2014,660460,,,5.0,1.0,2.0,,,,,,,3.0,
2015,1123250,4.0,,,,,,5.0,,,,,,
2016,1003568,,,5.0,,,1.0,,,5.0,,,3.0,
2017,1240148,,,,4.0,,,,,,,,,
2018,1111630,,,,,,1.0,,,,,,4.0,
2019,830568,,,,3.0,,,,3.0,3.0,,,,
2020,566678,5.0,3.0,5.0,,5.0,,,,2.0,,,2.0,
2021,1170074,,,,3.0,,2.0,,3.0,2.0,,,3.0,
2022,517148,,,,,,,,,3.0,,,,
2023,206088,,,,5.0,4.0,1.0,,,3.0,,,,
2024,995562,3.0,3.0,,5.0,,,,,,,,,
2025,59922,,,,,,,,,,,,,
2026,76524,4.0,1.0,2.0,4.0,,,,,,4.0,,,
2027,971962,,2.0,,,,,3.0,2.0,,,3.0,,
2028,972704,,,,,,,2.0,,,,,,
2029,993510,,,4.0,,1.0,,,,,3.0,,,
2030,1255114,1.0,,,,,,,,,,5.0,1.0,
2031,1120410,,,,4.0,,,,,2.0,3.0,,,
2032,1048188,,4.0,,,,,,,,,,4.0,
2033,970880,,,5.0,,4.0,,,1.0,2.0,5.0,,,
2034,1116700,1.0,5.0,4.0,,4.0,,3.0,,1.0,,,3.0,
2035,687248,,,,,,3.0,,5.0,1.0,,3.0,,
2036,1052180,,,,,,,2.0,,,,,,
2037,501412,2.0,,2.0,,3.0,,,,1.0,,,,
2038,1032864,,,,,5.0,,,,,,,3.0,
2039,574974,,,,,1.0,,3.0,5.0,4.0,,,,
2040,1229488,1.0,2.0,4.0,,,,4.0,,,,,,
2041,658276,,,3.0,3.0,,5.0,,,,1.0,,,
2042,1041176,,,,3.0,,,,,2.0,,2.0,,
2043,26956,,,5.0,,,4.0,,4.0,3.0,,,,
2044,1098994,4.0,3.0,,,,5.0,4.0,,3.0,3.0,5.0,,
2045,917432,,5.0,,,4.0,,,,,,1.0,,
2046,983418,3.0,,,3.0,5.0,5.0,,,,1.0,5.0,,
2047,648506,,,4.0,2.0,3.0,,,5.0,,,,2.0,
2048,1122832,1.0,,4.0,4.0,4.0,,,,,,,3.0,
2049,1123184,,,4.0,,,,,1.0,5.0,,,,
2050,858064,,,,,,,,,,,,,
2051,214328,2.0,,,,,,,5.0,,,,,
2052,101500,,,,,,1.0,,,,,,,
2053,829962,,,,,,,,,1.0,,,,
2054,519212,,3.0,,,1.0,5.0,2.0,,,3.0,4.0,,
2055,297930,,,2.0,,3.0,3.0,,,,3.0,1.0,,
2056,663710,,,5.0,,,,,,,,,,
2057,471328,1.0,,3.0,,,,5.0,,3.0,,,4.0,
2058,892898,,,,,2.0,,,,5.0,,,,
2059,638100,3.0,2.0,,,,,,,,,,,
2060,823860,5.0,,,,,,,,3.0,3.0,3.0,,
2061,635570,,,,,,,,,,,,4.0,
2062,99324,2.0,1.0,,,,2.0,,,,,,,
2063,535650,,,5.0,5.0,1.0,1.0,,,,1.0,,,
2064,769270,,,,,,5.0,,,,,,2.0,
2065,51752,,,,,,,,3.0,2.0,,5.0,,
2066,17922,2.0,,,,,,5.0,,,,,,
2067,112314,3.0,,3.0,,,2.0,,,,,,1.0,
2068,656364,,3.0,1.0,,,,,,5.0,,,,
2069,105350,,5.0,,3.0,,,,,,3.0,,,
2070,606494,,,,,4.0,,,,,,,4.0,
2071,1217408,4.0,,3.0,,5.0,,1.0,,2.0,,3.0,,
2072,1037868,3.0,,2.0,,,,,,4.0,,3.0,,
2073,1008098,,,1.0,5.0,,,,,,,,,
2074,650836,,,,,,,,,,,,,
2075,504168,,,,,,,,,,3.0,,,
2076,761584,,5.0,,,,,4.0,2.0,,,,,
2077,743884,4.0,,,,,,,,,,,,
2078,583224,,,5.0,1.0,,,,4.0,,5.0,3.0,2.0,
2079,725906,2.0,,,1.0,,,,,,,,,
2080,1146368,,,,,2.0,5.0,,,,4.0,,5.0,
2081,589248,,,5.0,3.0,,,,,,,,,
2082,584468,1.0,,,3.0,,,,,,2.0,,3.0,
2083,807934,,,5.0,,,,,,,,1.0,,
2084,532572,,1.0,,,3.0,,,3.0,1.0,,,,
2085,53277,1.0,,2.0,,,,,,,3.0,,5.0,
2086,670376,2.0,3.0,,,5.0,,,,,4.0,,,
2087,1149202,4.0,,,,,2.0,2.0,,,,,2.0,
2088,802040,5.0,,,,3.0,,2.0,,5.0,,1.0,,
2089,789820,,2.0,,,,4.0,,4.0,,3.0,4.0,,
2090,806640,,4.0,,5.0,,1.0,5.0,,,2.0,,,
2091,802038,5.0,5.0,4.0,,,,,,,,1.0,,
2092,818838,,3.0,,,,2.0,5.0,,2.0,5.0,,,
2093,269832,1.0,,3.0,,3.0,,,,2.0,2.0,,5.0,
2094,759130,,,,,,,,4.0,,,,,
2095,556076,3.0,2.0,2.0,5.0,,,,,,,,1.0,
2096,824020,,,,,,,4.0,,3.0,3.0,,,
2097,1223570,,,3.0,4.0,,5.0,4.0,5.0,,,,,
2098,139792,,,4.0,3.0,2.0,,,,,3.0,,,
2099,482334,,,2.0,,,2.0,,,,5.0,,,
2100,602812,,,,,,3.0,4.0,,,1.0,,,
2101,1036400,5.0,4.0,,,,,,,,,5.0,1.0,
2102,866528,,,,5.0,,,,1.0,,,,1.0,
2103,471352,5.0,1.0,,,2.0,,,3.0,,,2.0,,
2104,744080,,,,,,3.0,5.0,,,,,2.0,
2105,620372,,3.0,,,,,,5.0,,,5.0,,
2106,214418,,,,,,2.0,,,,,,,
2107,619856,,,,,,,,,,,,,
2108,839028,,,,5.0,,,,,,,,,
2109,771880,,,,,,2.0,1.0,,1.0,1.0,2.0,,
2110,228268,,5.0,4.0,,,,,,,,1.0,2.0,
2111,944550,,,5.0,5.0,,3.0,,,,4.0,,,
2112,839026,,,,4.0,,,,,,,1.0,,
2113,838320,,,,,,,1.0,1.0,4.0,,,,
2114,838896,,,,,3.0,,,,,,,,
2115,812602,5.0,,,,,,,3.0,,1.0,,1.0,
2116,190906,,,,,,,,,,,,4.0,
2117,1124590,1.0,4.0,1.0,,,,,,,,,,
2118,917176,4.0,,,,,,2.0,1.0,,,,,
2119,647884,4.0,,,,,,,,,,,,
2120,646918,,,,,,,,,3.0,,,,
2121,1216752,,,,,,,1.0,,,,,,
2122,1193536,,2.0,3.0,,,,,,,,2.0,,
2123,430962,3.0,,,,,5.0,,,5.0,,,,
2124,631480,,,,,3.0,4.0,3.0,,,,2.0,,
2125,970462,,,5.0,,,4.0,,,,,,,
2126,852426,,,,,,,,2.0,3.0,,5.0,,
2127,430992,,2.0,,,,,2.0,5.0,,,,,
2128,733922,,1.0,,,,2.0,,1.0,,,,,
2129,608436,,,5.0,,,,5.0,,,,,4.0,
2130,217628,1.0,,5.0,,3.0,,,,,,2.0,,
2131,631444,1.0,,4.0,2.0,,,,,,,,,
2132,935900,,,4.0,5.0,,,,,,4.0,,1.0,
2133,713492,,2.0,5.0,,2.0,4.0,1.0,5.0,,,,,
2134,218540,,,,,,,,,,,,,
2135,211780,,1.0,5.0,,3.0,,,5.0,,,2.0,,
2136,217320,,,,,,,,,,,1.0,,
2137,387064,,2.0,,5.0,,2.0,,,,,,,
2138,219756,5.0,,,,,,5.0,,,,2.0,,
2139,1243162,3.0,,,,,2.0,,,,,,,
2140,1174974,5.0,,1.0,,,,,3.0,,,,4.0,
2141,214828,,,4.0,,,3.0,,,,5.0,2.0,,
2142,430994,5.0,,,,3.0,,,3.0,3.0,,1.0,,
2143,207408,,,,2.0,,,,5.0,,,,4.0,
2144,445118,,2.0,,4.0,3.0,2.0,,,,,,5.0,
2145,146852,,2.0,,,,,,,,,,,
2146,147754,,4.0,,5.0,,,,3.0,4.0,,,4.0,
2147,131512,,,,,,,4.0,,,3.0,,,
2148,140168,,2.0,,,3.0,4.0,,,,,,,
2149,510098,,1.0,,,,,,4.0,,,5.0,,
2150,561774,,,,,,,,,,,1.0,,
2151,1102396,,,1.0,5.0,5.0,,,,,,,,
2152,1173716,,,,,,,,4.0,,,4.0,3.0,
2153,761938,,,,,,2.0,1.0,,,,,3.0,
2154,374566,,1.0,,,,,,,,,,1.0,
2155,182940,,,5.0,,,,,,,,,,
2156,1003250,,,,3.0,,2.0,,2.0,,,,2.0,
2157,1190448,,,,1.0,,,,,,,,,
2158,647276,,4.0,,,,,,,,,,,
2159,26648,,,1.0,2.0,,1.0,,,,,,,
2160,264396,,,5.0,,2.0,,,,,,,,
2161,153230,,,,,5.0,2.0,,,4.0,4.0,,,
2162,601230,,4.0,,,,,,,,1.0,5.0,,
2163,326310,,,,5.0,,4.0,,,3.0,,,,
2164,398522,,1.0,,,,,2.0,,,2.0,,,
2165,773144,,,2.0,1.0,5.0,,,,,,,5.0,
2166,324226,,,2.0,,,,,,,1.0,2.0,,
2167,888668,,,2.0,,,3.0,,,1.0,,2.0,,
2168,301686,,,,,,,,,,,,,
2169,151027,,1.0,,,1.0,2.0,,,,,,,
2170,269830,,1.0,,,3.0,,5.0,5.0,,,1.0,,
2171,315812,,,,,,5.0,,5.0,3.0,,,,
2172,373636,5.0,4.0,,,,,,4.0,,2.0,,1.0,
2173,1113170,,,,,5.0,,,,,,,,
2174,336446,4.0,,1.0,,,,,,,,,2.0,
2175,455676,,2.0,,,,,2.0,,,1.0,,1.0,
2176,200108,,5.0,3.0,,,2.0,,,,,,,
2177,198660,,,4.0,2.0,,,,1.0,,,,,
2178,763100,,2.0,,,,,5.0,,2.0,,,1.0,
2179,922828,,1.0,2.0,,,,,,,1.0,,,
2180,32033,,,,,,,,5.0,4.0,,,,
2181,286070,,,,,,,,,,,,,
2182,55569,,,,,,,,,5.0,,,,
2183,725566,,,4.0,,,,5.0,3.0,,,,,
2184,829616,5.0,,1.0,,1.0,,,,,,,,
2185,888852,,1.0,1.0,,,,1.0,,,,,,
2186,286898,,,,,,,,,,,,,
2187,375830,3.0,,,,,,,,2.0,,,,
2188,207440,,4.0,,,5.0,,,,,4.0,2.0,,
2189,1042382,,,,,3.0,,,,,,2.0,5.0,
2190,1114722,5.0,1.0,,,,,,,,1.0,4.0,,
2191,1102436,,,,,1.0,,,,,,,,
2192,644820,,,,,,,,,,,3.0,,
2193,131562,,,,,,3.0,2.0,5.0,1.0,,5.0,2.0,
2194,628606,,5.0,,3.0,,4.0,,,,,,5.0,
2195,459888,,,,,,5.0,5.0,,,,,,
2196,1141614,,3.0,,,,1.0,,4.0,,3.0,2.0,,
2197,605074,,3.0,,3.0,,,,,,,2.0,,
2198,749616,,,3.0,,,,,,,5.0,,5.0,
2199,470482,,,,,,3.0,,,,,,,
2200,344348,2.0,,,,,,,,4.0,,,,
2201,373556,,,,,2.0,,,,,,,,
2202,214794,,,4.0,,,,,,,,,,
2203,782458,,,,,,5.0,,3.0,,,,,
2204,823494,,2.0,,4.0,,,,,,,,,
2205,212492,,,4.0,,,3.0,3.0,,,,,5.0,
2206,961774,,,,,4.0,,,5.0,,,,,
2207,1261210,,,,,1.0,,,,,1.0,,,
2208,211052,,3.0,3.0,,,,,,,5.0,,,
2209,597868,5.0,3.0,4.0,5.0,,,,,,3.0,,,
2210,218658,2.0,,,2.0,3.0,,,,,,1.0,,
2211,1048182,,1.0,,2.0,,,,1.0,,5.0,,,
2212,758216,,3.0,,,,,,5.0,,,,,
2213,1144780,,,,,,,,2.0,,4.0,1.0,,
2214,628798,,2.0,,1.0,,,,,,,,,
2215,398224,,,,,,1.0,,,,2.0,,,
2216,147174,,,,,,,,,,,1.0,,
2217,799912,,,,,,4.0,,,,4.0,,5.0,
2218,655958,,,4.0,,5.0,2.0,5.0,,2.0,,,2.0,
2219,744034,5.0,,2.0,,,,4.0,4.0,1.0,,,,
2220,139790,,,,3.0,,,,,,,,,
2221,288854,,,,1.0,5.0,,,4.0,,,,1.0,
2222,588264,,3.0,,2.0,,,,,,3.0,,,
2223,773156,,,3.0,,,,,,5.0,4.0,,,
2224,931152,,,,,,,,,,,,,
2225,21080,,,,,3.0,,,,,,3.0,,
2226,151120,,,,,,,,3.0,,2.0,2.0,3.0,
2227,1236576,,,5.0,,,,,,,,1.0,,
2228,139784,,,,2.0,,2.0,,,3.0,,,,
2229,486412,,,,,,,1.0,,4.0,,1.0,,
2230,459468,3.0,1.0,,,,,,,,,,,
2231,663696,,,5.0,,3.0,2.0,,,4.0,,1.0,5.0,
2232,933812,5.0,,1.0,,,1.0,,4.0,,3.0,,,
2233,149602,,2.0,,,,2.0,,,,5.0,4.0,,
2234,277770,,,,,,,,,5.0,,2.0,,
2235,552606,,,3.0,,,,,,,,,,
2236,459926,,,,,,1.0,2.0,,,1.0,,,
2237,1040596,,,,,,,,5.0,,,,4.0,
2238,266004,,,,,4.0,,4.0,,,,,,
2239,720072,,,,2.0,,,,,,3.0,,,
2240,1046768,,,,,,5.0,3.0,,3.0,,,,
2241,138336,,,,,,,,1.0,,,,,
2242,333046,,,,2.0,,,,,,5.0,3.0,,
2243,459207,5.0,,,,,,,,,2.0,,,
2244,814474,,2.0,,2.0,,,,3.0,,,4.0,,
2245,1104496,,4.0,4.0,,4.0,,,,,,5.0,,
2246,188064,,,,,1.0,,,,,,,,
2247,578750,,,2.0,5.0,1.0,,1.0,,,,4.0,4.0,
2248,184088,,,2.0,4.0,,,4.0,4.0,,,2.0,,
2249,1198302,1.0,,,,,,,,,,2.0,,
2250,208126,,,1.0,,,,,1.0,1.0,,2.0,,
2251,34332,,,,,,,,,,,,,
2252,204014,2.0,,,,1.0,,,,,1.0,,1.0,
2253,219844,,,,2.0,5.0,,,,,,,4.0,
2254,212506,,,4.0,,,3.0,,,,,2.0,5.0,
2255,687742,,,,3.0,,2.0,,,,,,,
2256,219878,,,,4.0,,2.0,,,,,,4.0,
2257,207304,,4.0,5.0,,,,,,,,1.0,3.0,
2258,195196,,,1.0,3.0,,1.0,,3.0,,,5.0,,
2259,834422,2.0,,,,,4.0,,,,3.0,3.0,,
2260,724436,,,,5.0,,,,,4.0,,,,
2261,448250,,,,,,,,,,4.0,5.0,2.0,
2262,796188,,4.0,,,,,,,,,,,
2263,773174,5.0,,,,3.0,3.0,,2.0,,,,,
2264,450246,5.0,5.0,3.0,,,1.0,,4.0,,,,1.0,
2265,201472,,,3.0,,,,,2.0,,,,3.0,
2266,452514,,,,,1.0,1.0,,,5.0,,,2.0,
2267,765056,,,,,4.0,,5.0,,,,,,
2268,196234,,,,3.0,,,3.0,,,,,,
2269,380596,,,,,4.0,,,,1.0,,3.0,,
2270,812370,,,1.0,,5.0,2.0,,3.0,,1.0,,,
2271,832514,3.0,1.0,,4.0,,,,,,,3.0,,
2272,1025536,,5.0,,,,,,,,,,,
2273,82960,,,,,,,,,,,,3.0,
2274,1207112,,,4.0,,,,4.0,,,,,,
2275,457206,,,,,5.0,,,,,2.0,,,
2276,589900,,4.0,,,,,,,,,,,
2277,854694,,,4.0,,2.0,,,,1.0,,,3.0,
2278,861566,,,4.0,4.0,,,,,,,,,
2279,1244302,,,4.0,,,5.0,,,,,,3.0,
2280,349142,1.0,,,,,,5.0,,,,4.0,,
2281,56970,1.0,,,,,,,,,,,,
2282,762482,,,,,1.0,,,1.0,,1.0,,,
2283,100916,,,3.0,3.0,5.0,,4.0,,,,,,
2284,869312,,2.0,1.0,,,,,,,2.0,2.0,4.0,
2285,721274,,5.0,,5.0,,,,,1.0,,,,
2286,719920,,,,,,,,,,,,2.0,
2287,846962,,,3.0,,,,,,,,,,
2288,206986,,,5.0,,,,,,,,3.0,,
2289,813142,,,,,4.0,,,2.0,,5.0,,,
2290,701662,,3.0,2.0,,,3.0,,,2.0,,,,
2291,90132,,5.0,5.0,1.0,,5.0,,,,3.0,,,
2292,815182,,,,3.0,,,,,,5.0,,,
2293,476000,4.0,,,,2.0,,,,,,4.0,5.0,
2294,762240,,1.0,,,,,2.0,,2.0,,,3.0,
2295,810576,,,,,,,2.0,,1.0,,,,
2296,188498,,,2.0,,,,,2.0,4.0,,2.0,,
2297,1144288,,,,,,,,,,3.0,,3.0,
2298,180680,,,,,,,1.0,,4.0,,,,
2299,1031698,,4.0,3.0,,,,,,2.0,,,,
2300,62252,,,,,,,,,1.0,,,,
2301,1113008,,5.0,4.0,,,,,,,,,,
2302,807494,,,,3.0,,,,,,,,,
2303,761122,4.0,,,,,1.0,,,1.0,,,2.0,
2304,12214,,3.0,,,,,,,3.0,,,,
2305,344180,,,,,,,,,1.0,,,,
2306,185266,,,,,,3.0,,,,,3.0,,
2307,1076244,,5.0,,,,3.0,,,,,,,
2308,1036338,,,,,2.0,,2.0,,,5.0,,4.0,
2309,266682,,,,,,2.0,,,4.0,,,,
2310,615226,,1.0,4.0,1.0,,,,,,,4.0,2.0,
2311,963094,5.0,,,,,,,,,,,,
2312,742096,,4.0,,,4.0,,5.0,2.0,,,,,
2313,648492,,,,2.0,5.0,3.0,,3.0,3.0,,3.0,2.0,
2314,222062,,,,5.0,2.0,,,,2.0,4.0,,,
2315,103662,,,,2.0,3.0,,3.0,3.0,,,2.0,,
2316,742764,,,,,1.0,,3.0,3.0,,,,4.0,
2317,856950,,,,3.0,,1.0,,,,1.0,,3.0,
2318,902480,,2.0,4.0,1.0,2.0,1.0,,,,,5.0,5.0,
2319,263846,,,,2.0,4.0,,,3.0,,,,,
2320,1160066,,,,,,,,3.0,,,,,
2321,625974,,,,,,3.0,,,5.0,,,,
2322,782460,3.0,,,,,3.0,,,,,1.0,1.0,
2323,147104,,,1.0,,,4.0,2.0,,,,,,
2324,1189926,,,1.0,1.0,,,4.0,,,,,4.0,
2325,1143414,,,,1.0,,,,,,,,,
2326,1066002,,,,,,,,,5.0,1.0,,,
2327,767400,,,,,1.0,,5.0,,,,,,
2328,492954,,,4.0,,,,,,4.0,,,,
2329,1129652,,,3.0,,,2.0,,1.0,5.0,,1.0,5.0,
2330,13216,,,,,2.0,1.0,,1.0,,,,,
2331,760452,,,,,,,5.0,,1.0,,,,
2332,1152334,,,3.0,4.0,3.0,1.0,,,4.0,3.0,1.0,5.0,
2333,214770,,,,1.0,,,,,,,1.0,,
2334,1134842,,4.0,2.0,2.0,4.0,,,,,,,,
2335,139772,,,,,,,,,,,,,
2336,171598,,,,,4.0,,,,,,,,
2337,854692,,,,4.0,,1.0,5.0,,,5.0,,,
2338,805706,,,,,,3.0,,,2.0,,4.0,1.0,
2339,618586,,,5.0,5.0,,,,1.0,,,,,
2340,205764,,,,,3.0,3.0,5.0,,,5.0,,,
2341,762648,,,,,1.0,,,2.0,4.0,,,,
2342,245722,,,,,,,,,,2.0,,,
2343,53157,4.0,,1.0,,2.0,,5.0,,,1.0,,,
2344,932842,,,,,,,,,,,,,
2345,883138,,,5.0,,2.0,5.0,,,,,,,
2346,139788,,5.0,,,,,,,,,,,
2347,951608,,,,1.0,,,,,,,,,
2348,975626,,,,,3.0,,,,1.0,,,,
2349,1104492,,,,,,,,,5.0,,,2.0,
2350,1196538,4.0,,,,,,,,,5.0,,2.0,
2351,184324,,3.0,3.0,2.0,2.0,,,,,,,,
2352,139794,,,2.0,,,4.0,,,,,3.0,,
2353,582390,,,,,3.0,,,,,,3.0,5.0,
2354,132950,,,,,,5.0,,,,,4.0,,
2355,845518,,1.0,4.0,,,,1.0,,4.0,4.0,,,
2356,835616,,,,,,,5.0,,,5.0,,1.0,
2357,101504,1.0,,2.0,,,,,,,5.0,5.0,,
2358,594852,,,,,,5.0,,3.0,,,,,
2359,806642,,,,,,4.0,,,4.0,,,,
2360,809492,,,,,,,1.0,5.0,,,4.0,,
2361,785210,,3.0,,,,,,,,1.0,2.0,,
2362,339382,,2.0,3.0,,,2.0,,,1.0,,,5.0,
2363,963664,3.0,,,,,4.0,2.0,5.0,,,,,
2364,632234,,,4.0,,,5.0,,,3.0,,,,
2365,594854,,2.0,2.0,,,2.0,,4.0,,4.0,,4.0,
2366,974704,,,4.0,,4.0,4.0,1.0,,,,1.0,,
2367,545036,,2.0,,5.0,3.0,,3.0,,,,,,
2368,388712,,,,,,5.0,3.0,,,,,2.0,
2369,383852,,2.0,,,,,,,,,,,
2370,459946,5.0,,4.0,3.0,,,,,,,,1.0,
2371,994050,,,,,,,,,2.0,,,,
2372,899702,,,,,,,,,,,,,
2373,1111562,,3.0,,3.0,5.0,,,,2.0,,,,
2374,320238,,,,,5.0,,,,3.0,,,,
2375,818786,,,5.0,1.0,,,,,,,,,
2376,741388,1.0,1.0,,,,,,,,5.0,,3.0,
2377,629704,2.0,2.0,,,,,,,,5.0,,,
2378,839032,,5.0,3.0,,,,,,,,,,
2379,23683,,,,,,,3.0,,,4.0,3.0,,
2380,912254,,,,,,,,5.0,,,4.0,,
2381,839030,,,,,3.0,,,,1.0,,,,
2382,619610,,,,,,,5.0,,,,1.0,,
2383,106358,,,,,,,,,5.0,5.0,,3.0,
2384,742300,4.0,,,5.0,,,,2.0,1.0,,,,
2385,636846,,,,4.0,,,,,1.0,,1.0,2.0,
2386,741316,5.0,,,,,,,,,,5.0,,
2387,681390,,,,1.0,4.0,,3.0,,,,4.0,2.0,
2388,1195742,,,,,5.0,,,,4.0,1.0,,4.0,
2389,794398,,,1.0,,,,,,,,,3.0,
2390,1232728,3.0,,,,,2.0,,4.0,,,,5.0,
2391,721202,,,,,,,,,,,,,
2392,1058262,2.0,4.0,4.0,,,,,,,,,,
2393,132878,,,,1.0,,,,,,,1.0,2.0,
2394,944804,,,,,,,,2.0,,,,,
2395,939636,,,,,,,,,,3.0,3.0,4.0,
2396,730702,,,,,4.0,,,,3.0,,,,
2397,993892,5.0,,,,,1.0,,,,,,,
2398,1026760,,,,,,,,,,,,,
2399,1223240,,3.0,,,,,,,1.0,,,,
2400,1026762,,,2.0,,,,,,,,,,
2401,1234656,,,5.0,,,,,,,3.0,,2.0,
2402,1214670,,,,,,,3.0,,,,,,
2403,1272282,1.0,,,,,,,,,,,,
2404,1224186,,,,,4.0,,4.0,,1.0,,4.0,,
2405,1265814,,,,3.0,,4.0,,4.0,,2.0,,,
2406,1104500,,,4.0,,,,,2.0,,,,,
2407,99946,,,,,,5.0,,1.0,,1.0,,,
2408,632488,,,,,,5.0,,,,,,,
2409,41890,,,1.0,,,,,4.0,,,,,
2410,385684,,,,,,,,4.0,,5.0,,3.0,
2411,559438,,1.0,,,,,,3.0,3.0,,,,
2412,760698,2.0,,,,,2.0,,,,,3.0,,
2413,427066,5.0,,,2.0,,4.0,4.0,,,,,5.0,
2414,444644,,,,,,,2.0,,,4.0,3.0,5.0,
2415,743846,,,,,5.0,,,,4.0,,,,
2416,741172,1.0,3.0,1.0,,,,3.0,,,2.0,,,
2417,618396,,1.0,1.0,,,,1.0,,,,,,
2418,1216340,3.0,,4.0,,4.0,,2.0,3.0,,4.0,,5.0,
2419,787686,,,5.0,,,,,,,,,,
2420,566856,1.0,,4.0,,,,,,,,,,
2421,592122,,,4.0,,,,,,3.0,,1.0,,
2422,968026,,,,,,,,,,,,2.0,
2423,778682,,,,,3.0,,,2.0,,,2.0,,
2424,988678,,,3.0,,,,1.0,4.0,,,,,
2425,1193950,,,3.0,,,,,5.0,,,5.0,2.0,
2426,592606,4.0,,,,4.0,4.0,,,,,,,
2427,1232356,,,,,5.0,3.0,,,1.0,,,,
2428,966522,,,,,,3.0,,,,,,,
2429,1223310,1.0,,,,,,,,,3.0,,2.0,
2430,933814,,,,,,,,,2.0,4.0,,1.0,
2431,618334,,,5.0,,,,,1.0,1.0,,,,
2432,812610,,1.0,,,,,,,,1.0,,2.0,
2433,23861,,3.0,3.0,,,,,,,,,5.0,
2434,1191088,,,,5.0,4.0,3.0,,5.0,2.0,,,,
2435,22825,3.0,,,,,,,,,,5.0,,
2436,568322,,,,4.0,,,,,,,,1.0,
2437,1146288,,,,1.0,,,,,2.0,,,1.0,
2438,618370,1.0,,,,,1.0,,2.0,,,1.0,,
2439,200722,,,1.0,,,,,,,,,,
2440,809968,,,,2.0,,,2.0,5.0,,,3.0,,
2441,664764,,,,,,,,,,4.0,,,
2442,854690,3.0,,,,3.0,,2.0,,,,2.0,5.0,
2443,201894,4.0,,,,3.0,,2.0,,4.0,4.0,4.0,,
2444,743970,4.0,,,,,2.0,5.0,,,3.0,5.0,,
2445,210020,,,,,,,,,3.0,5.0,,2.0,
2446,263672,,,1.0,,,,3.0,,,,,3.0,
2447,411986,5.0,,,,,,,2.0,,,,,
2448,139778,,,5.0,,3.0,,,3.0,,2.0,,,
2449,933816,,,,2.0,,,4.0,,,,,,
2450,676432,,2.0,,3.0,4.0,,1.0,,,,,5.0,
2451,42255,,,4.0,3.0,,,,,,,5.0,,
2452,112602,,3.0,,,1.0,,,1.0,,,,,
2453,607360,5.0,5.0,,,,,,,,2.0,2.0,,
2454,521440,,,,,,,1.0,,4.0,,,,
2455,198692,,,,,,,5.0,,,,,1.0,
2456,825186,,,,,,,,,,2.0,,,
2457,743932,,,3.0,,4.0,5.0,,,3.0,,1.0,,
2458,586490,5.0,1.0,,4.0,,,,,,,,5.0,
2459,459804,4.0,,,3.0,1.0,4.0,1.0,3.0,2.0,,,,
2460,199500,,1.0,,2.0,,,,1.0,,,5.0,4.0,
2461,644654,,,2.0,,,,2.0,,,5.0,,,
2462,146450,,,,1.0,,,,,,,4.0,,
2463,441996,,5.0,5.0,4.0,3.0,1.0,,4.0,,,,,
2464,1065198,,,,,5.0,,,,,1.0,1.0,,
2465,1103526,,,,5.0,2.0,1.0,1.0,,,3.0,,,
2466,211714,,2.0,4.0,,2.0,,,,,,,4.0,
2467,213984,,,,4.0,,3.0,5.0,2.0,,,,,
2468,217540,,,,,,,,,1.0,,4.0,,
2469,212438,,,,,,1.0,,,,2.0,,,
2470,212520,3.0,,,,,,,,,,,4.0,
2471,1150468,,,,4.0,,1.0,,3.0,,,3.0,,
2472,218596,,,,,1.0,4.0,2.0,,,,,,
2473,513528,,,,3.0,,,,,,,,,
2474,211026,,,,,,,,,,,,3.0,
2475,847808,,,,4.0,,,,,1.0,,,,
2476,218856,2.0,,2.0,,,,,,2.0,5.0,,,
2477,214218,,,1.0,,4.0,,1.0,,,4.0,,,
2478,28295,,,,,3.0,,3.0,,,,,,
2479,19603,,,,,3.0,,,,,,,,
2480,889438,,,1.0,,3.0,,,2.0,,2.0,,,
2481,197836,,4.0,,,,2.0,2.0,2.0,,,,,
2482,505208,,3.0,,4.0,4.0,,,5.0,,3.0,,,
2483,1086834,,3.0,,,2.0,,,2.0,,,5.0,,
2484,1094964,5.0,,,,,,,,,,,,
2485,965870,1.0,,,,,,,5.0,,,,,
2486,965528,,,1.0,,,,3.0,3.0,1.0,,,,
2487,1078208,,,,,,,4.0,,,,,,
